datum,path_key,lehrkraft_id,gruppe_id,teilnehmer_id,fach,thema,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,token_anzahl,funktionsklassen_anzahl_gesamt,operator_count,modulator_count,has_operator,drift_norm,cosine_prev,delta_dichte,polaritaetswechsel,dominanzwechsel,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,rolling_dichte,rolling_drift,rolling_cohesion,drift_window,z_drift,z_delta_dichte,changepoint_score,is_changepoint,phase
2025-10-30,lk=1|g=6|tn=19,1,6,19,MAT,Algebra: Terme,kognition,2.2069589158005,1,3.916840808544,6,4,0,0,0,0.2847080486859604,0.9594704749826973,-0.8485497602531002,0,0,0.5634523814352,0.076723644298226,0.31177537024684,0.31845471584113,0.42787289584912,0.43423975906972,0.32614892186079,4.2817682050023205,0.24269803202868898,0.9594059517636644,1.213490160143445,-0.3295878907953709,-0.12116561549028276,0.0,0,Aktivierung
2025-10-30,lk=1|g=6|tn=19,1,6,19,MAT,Algebra: Terme,kognition,0.811,1,0.99141868047763,1,1,1,0,1,0.5767684112113104,0.8336669975767947,-2.9254221280663697,0,0,0.81801143740294,0.0,0.17853023972912,0.0,0.48515844807745,0.25216135554961,0.0,3.555616641025206,0.2567738193804239,0.9517824967014755,1.2838690969021194,0.45991613585152896,2.5455868810543425,3.0055030169058714,1,Aktivierung
2025-10-30,lk=1|g=6|tn=19,1,6,19,MAT,Algebra: Terme,regulation,1.4279047558095,1,3.0240571504654,4,4,2,0,1,0.9226200692734994,0.5743804034905299,2.03263846998777,0,1,0.33940662801459,0.35165369924952,-0.028935370103071,0.47015906248171,0.44061701743393,0.34950231383445,0.47218024096779,3.3212359161073657,0.4000706400047803,0.8709078003736993,2.0003532000239015,1.39482998140599,1.3992318686073724,3.794061850013362,1,Destabilisierung
2025-11-06,lk=1|g=6|tn=19,1,6,19,MAT,Algebra: RatZ,kognition,1.919667488646,1,3.1988921097457,5,5,0,0,0,0.4751034542511386,0.8871376278506985,0.1748349592802998,0,1,0.60010197961283,0.028359326892356,0.086449473354213,0.30337364378423,0.40429765756495,0.44207952411901,0.42504956153813,3.179319863605966,0.4662905014321691,0.8504090556303406,2.3314525071608454,0.18509317735447295,-0.9862311126758156,1.185093177354473,0,Destabilisierung
2025-11-06,lk=1|g=6|tn=19,1,6,19,MAT,Algebra: RatZ,kognition,2.1118789605959,1,3.9754603937968,6,5,0,0,0,0.14416340014984266,0.9896083984046853,0.7765682840511001,0,0,0.53122744012662,0.022266357176725,0.15845702965771,0.31305095472288,0.4683200092299,0.49369494887372,0.36211699940813,3.021333828605906,0.48067267671435027,0.8488527804610811,2.4033633835717514,-0.7095112908195943,-0.2135915075872352,0.0,0,Konsolidierung
2025-11-06,lk=1|g=6|tn=19,1,6,19,MAT,Algebra: RatZ,performanz,2.3014253844218,1,4.5347833117075,5,4,0,0,0,0.19961154709842166,0.9800775210866365,0.5593229179106998,0,1,0.41476969392919,0.051856732935361,0.10098465693496,0.42176385072412,0.42040859468173,0.50750392051611,0.45042902589896,3.144922329238606,0.46365337639684256,0.852974189681869,2.3182668819842127,-0.5596226345586391,-0.49253961797480234,1.0,0,Konsolidierung
2025-11-06,lk=1|g=6|tn=19,1,6,19,MAT,Algebra: RatZ,kognition,2.2009129520582,1,3.5655874874173,8,6,0,0,0,0.3257638699394964,0.9469386846975404,-0.9691958242901997,0,1,0.61726343476093,0.037799812012656,0.18382639127447,0.28178965695487,0.46623570321268,0.46595771324522,0.26431334205833,3.65975609062654,0.4134524681424797,0.8756285271060182,2.0672623407123987,-0.21860488743027492,0.033746740923784796,1.0337467409237848,0,Aktivierung
2025-11-06,lk=1|g=6|tn=19,1,6,19,MAT,Algebra: RatZ,kognition,1.9947276918836,1,3.6328672145636,5,5,1,0,1,0.26182748642727327,0.9657229931910483,0.0672797271462997,0,0,0.54907655119392,-0.038482231806958,0.0054751174992369,0.39332409838053,0.42215120724975,0.47425318615247,0.37305094002933,3.7815181034461802,0.2812939515732345,0.9538970450461217,1.4064697578661725,-0.39143913236400596,-1.124334536003546,0.0,0,Aktivierung
2025-11-13,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,kognition,1.6517086769815,1,3.1105149252108,4,4,0,0,0,0.16811608049036617,0.9858684074097991,-0.5223522893527996,0,0,0.53100641103836,0.037516048702287,0.13871477916169,0.36888022758025,0.4065452396975,0.52667608483763,0.34443746200904,3.7638426665391997,0.21989647682108,0.9736432009579419,1.0994823841054,-0.6447618759578362,-0.5400107661943777,0.0,0,Konsolidierung
2025-11-13,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,kognition,1.752927244018,1,3.2645506643148,4,3,0,0,0,0.2013687959399497,0.9797251767238776,0.1540357391039997,0,0,0.53695655381115,0.12160901291853,0.19430850592622,0.27023992750622,0.42310320660401,0.44252841115942,0.45961902581514,3.6216607206428,0.2313375559791014,0.9716665566217804,1.156687779895507,-0.5548724006542127,-1.012937795855259,0.0,0,Konsolidierung
2025-11-13,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,kognition,1.7468429863796,1,4.0578127668032,6,5,1,0,1,0.2839620444324737,0.9596825558036493,0.7932621024883999,0,0,0.43048774842273,0.28241639133245,0.31314652429469,0.41780346808517,0.36786569284546,0.40358753700582,0.40507752344252,3.52626661166194,0.24820765544591183,0.9675875635651829,1.2410382772295592,-0.3316045059804333,-0.1921562558671668,0.0,0,Aktivierung
2025-11-13,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,kognition,1.5886973924518,1,2.9445628141972,4,3,2,0,1,0.36187694704070955,0.9345221538713179,-1.113249952606,0,0,0.5395340827681,0.052598074367706,0.11467923007214,0.30661232340432,0.48130894290842,0.41196951037113,0.44451097319058,3.40206167701792,0.2554302708661545,0.9651042573999383,1.2771513543307724,-0.12098321929465786,0.21871559711218763,0.21871559711218763,0,Aktivierung
2025-11-13,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,kognition,0.811,1,0.99141868047763,1,1,1,0,1,0.6336779411448391,0.7992234265057849,-1.9531441337195696,0,0,0.81801143740294,0.0,0.17853023972912,0.0,0.48515844807745,0.25216135554961,0.0,2.8737719702007256,0.32980036180966765,0.9318043440628857,1.6490018090483383,0.6137552348946365,1.2971592891895112,1.9109145240841476,1,Aktivierung
2025-11-20,lk=1|g=6|tn=19,1,6,19,MAT,Prüfungsvorbereitung: LK ratZ,kognition,2.4410982889583,1,4.2776947265947,7,5,0,0,0,0.6219534799691588,0.806584531387661,3.28627604611707,0,0,0.57065609830007,0.061680906507123,0.098417161158226,0.35536178558859,0.45537212052641,0.40162071683407,0.40732235788888,3.107207930477506,0.4205678417054262,0.895947568858458,2.102839208527131,0.5820614123285518,3.0089317171469068,3.5909931294754585,1,Rekonstruktion
2025-11-20,lk=1|g=6|tn=19,1,6,19,MAT,Prüfungsvorbereitung: LK ratZ,performanz,1.4230076958162,1,3.0867875408233,4,4,0,0,0,0.3136414709997595,0.9508142395113092,-1.1909071857714002,0,1,0.43587663176557,0.31619942378794,0.028515018362968,0.42115964537037,0.40539292304563,0.46099806579369,0.39366459733979,3.0716553057792058,0.44302237671738814,0.8901653814159445,2.2151118835869408,-0.25137442415476524,0.31842929335469,1.31842929335469,1,Aktivierung
