datum,path_key,lehrkraft_id,gruppe_id,teilnehmer_id,fach,thema,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,token_anzahl,funktionsklassen_anzahl_gesamt,operator_count,modulator_count,has_operator,drift_norm,cosine_prev,delta_dichte,polaritaetswechsel,dominanzwechsel,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,rolling_dichte,rolling_drift,rolling_cohesion,drift_window,z_drift,z_delta_dichte,changepoint_score,is_changepoint,phase
2025-10-27,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.4326861730502,1,4.9394420737157,8,4,0,0,0,0.2110104584010886,0.9777371697918601,2.0983790537047,0,1,0.49250122012423,0.065627662434388,0.11087900069211,0.40607281181281,0.40499815995921,0.44606679359696,0.46145761870759,3.2380654798261403,0.33697068236950445,0.9299521485053772,1.6848534118475222,-0.510331231656377,1.4427101785425884,2.4427101785425887,1,Konsolidierung
2025-10-27,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,performanz,-1.4552652158942,-1,2.4366088452089,3,3,0,0,0,1.9558125752086342,-0.9126131362256202,-2.5028332285068,1,1,-0.21141108626145,-0.15707180025819,-0.29598138611071,-0.37273403427469,-0.25021502605258,-0.59724778816174,-0.53364545639735,3.2330150569079996,0.6566947909380106,0.5601882199772369,3.283473954690053,4.045733196537738,1.9454872387887292,8.491220435326468,1,Destabilisierung
2025-10-27,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,1.7128268811499,1,2.9393234666911,5,5,1,0,1,1.9046270017546063,-0.8138156227065485,0.5027146214822,1,1,0.58272628830988,-0.065543238499284,-0.011082298640285,0.37659727764101,0.42827006722132,0.47536769214643,0.3237118046401,3.1258346664736,0.9093687007861451,0.2385464928358271,4.546843503930726,3.912076337571229,-0.5408605752138881,6.412076337571229,1,Destabilisierung
2025-10-27,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.0461096300162,1,3.8838793061339,3,2,1,0,1,0.25000775084312493,0.9687478754698953,0.9445558394428,0,0,0.52681975945728,0.069481231038198,0.10297437976036,0.38799774098501,0.3506570616886,0.45990962201269,0.47117400700764,3.40806334235212,0.9027187322408781,0.2403196098967209,4.51359366120439,-0.4085006715146146,0.00839232536626238,0.00839232536626238,0,Destabilisierung
2025-10-27,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.509295155464,1,3.8411483190915,6,3,0,0,0,0.3134591668438878,0.9508714209674178,-0.04273098704239997,0,0,0.65326522548996,0.020984344791132,0.16805441832496,0.2240481499757,0.47451664831199,0.42970909557727,0.29076309654101,3.60808040216822,0.9269833906102685,0.23418554145940088,4.634916953051342,-0.24281498339281965,-1.1126663171082285,0.0,0,Destabilisierung
2025-10-27,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,0.811,1,0.99141868047763,1,1,0,0,0,0.44053217772247877,0.9029644688611547,-2.8497296386138697,0,0,0.81801143740294,0.0,0.17853023972912,0.0,0.48515844807745,0.25216135554961,0.0,2.818475723520606,0.9728877344745465,0.2192310012732598,4.864438672372732,0.08900076755708108,2.376714230991027,2.465714998548108,1,Destabilisierung
2025-11-03,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.2414953024427,1,4.7653905687971,5,5,1,0,1,0.7278024820310803,0.7351485464201039,3.77397188831947,0,0,0.47036870669794,0.071220868695358,0.091961975579142,0.39006654587399,0.46307096173179,0.4334201960125,0.45910780175665,3.2842320682382455,0.7272857158390357,0.5487833378024047,3.6364285791951785,0.839127101156253,3.5256399442430495,4.364767045399303,1,Rekonstruktion
2025-11-03,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.4784503914436,1,3.9956993418333,7,4,0,0,0,0.2736692789969565,0.962552390565077,-0.7696912269638001,0,0,0.62027794802174,0.017456248999166,0.13276811815846,0.24254013544875,0.49304966323876,0.45222844057314,0.30146959684203,3.495507243266686,0.40109417128750574,0.9040569404567297,2.0054708564375288,-0.3467151855274513,-0.2089819070700587,0.0,0,Aktivierung
2025-11-03,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,1.8759903888504,1,3.4630972641871,4,4,0,0,0,0.37827930961428563,0.9284519962967787,-0.5326020776461999,0,0,0.54170727203588,0.3129745356665,0.08516789395408,0.37028327702736,0.34637143840003,0.43219758329334,0.39681632595585,3.411350834877326,0.4267484830417379,0.8959977646221062,2.1337424152086895,-0.0735552467947076,-0.5037074728736196,0.0,0,Aktivierung
2025-11-03,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.2147698359634,1,4.5051999610504,4,3,0,0,0,0.2738624173337,0.962499496662742,1.0421026968633003,0,0,0.49160191314302,0.062345305630295,0.07325617380748,0.40938129345955,0.38284523733197,0.45825543665079,0.47424482196104,3.5441611632691066,0.41882913313970027,0.8983233797611712,2.0941456656985014,-0.34621085859130124,0.12965284204686284,0.12965284204686284,0,Aktivierung
2025-11-03,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.1820491743331,1,4.4336617364237,6,5,0,0,0,0.18566152987393095,0.9827648210330406,-0.07153822462670067,0,0,0.49215397621954,0.1998670220788,0.11445072171214,0.39248883283008,0.46126862894737,0.42771883525212,0.39366803854352,4.23260977445832,0.3678550035699907,0.9142834501955484,1.8392750178499535,-0.5765228934172716,-1.0768560346861624,0.0,0,Konsolidierung
