scope,teilnehmer_id,n,stabilitaet_std_d_semantisch,mittlere_delta_bewegung,delta_std,dominanzwechsel,dominanzwechsel_rate,dominanzstabilitaet,kohaerenz_index,kognition_varianz,sozial_varianz,affektiv_varianz,motivation_varianz,methodik_varianz,performanz_varianz,regulation_varianz
lehrkraft_1,21,69,0.7983796093524163,0.40265411391906825,0.29650451764910907,45,0.6617647058823529,0.3382352941176471,0.5560561267485082,0.13954366175660116,0.11404787033355357,0.11796498935245721,0.12566572491780298,0.0977135019607997,0.17537112638747032,0.12175169783817404
lehrkraft_1,18,68,0.803381424005356,0.4319950265263201,0.40872066853515143,48,0.7164179104477612,0.28358208955223885,0.5545138630622991,0.15318029415168066,0.130060745160459,0.1408654351802768,0.15976344107498106,0.12755639381762393,0.18948896873851304,0.18066938098566573
lehrkraft_1,15,102,0.806019784952482,0.41413212087359075,0.35827812656495095,65,0.6435643564356436,0.3564356435643564,0.5537037901422054,0.15925331360795184,0.12399426899077994,0.12797865254538196,0.14686932027225943,0.1215952868314951,0.16164263713049146,0.16280580616675797
lehrkraft_1,45,24,0.8276648948190891,0.5735992306557042,0.6204656449076118,15,0.6521739130434783,0.34782608695652173,0.5471462535800278,0.2229578792044602,0.10348827999246547,0.1490609075780915,0.2070713724384559,0.18640330271060931,0.34550150875769764,0.20971497475155934
lehrkraft_1,10,118,0.8334850881116002,0.47144480077547507,0.4708030002806615,76,0.6551724137931034,0.3448275862068966,0.5454093990095937,0.17362990594675162,0.12782770085453218,0.14025572339483863,0.17208845621784333,0.15244918546150996,0.23544498047772988,0.20325931406919634
lehrkraft_1,7,69,0.8481183369935481,0.37161400930716715,0.3107843667083532,44,0.6470588235294118,0.3529411764705882,0.5410908922784478,0.13839289585521156,0.10838096886307164,0.11495248369853318,0.1315529850174991,0.09765983367867853,0.14197390876270993,0.15742062501468215
lehrkraft_1,42,33,0.9084011955804918,0.4730340244255223,0.43123327261650507,22,0.6875,0.3125,0.5239988333248885,0.19130331518325983,0.12488023407147653,0.10691017253171793,0.1649114265458727,0.14476916412410026,0.21170747805547982,0.19498493751462903
lehrkraft_1,9,113,0.9178259193696365,0.4296469295546858,0.35144451224430556,70,0.6363636363636364,0.36363636363636365,0.5214237590076405,0.16082297413286528,0.1191058924631005,0.11819154317599134,0.16028194818196387,0.1317001625856246,0.2088727758240291,0.16110707811830888
lehrkraft_1,19,74,0.9328195473555717,0.3443419055535527,0.18404749449098895,45,0.6164383561643836,0.3835616438356164,0.51737887345364,0.11215251274911045,0.11500103171238762,0.10624030565787922,0.11653076305692708,0.08437491212800234,0.06277473230675985,0.13046950319427938
lehrkraft_1,17,74,0.9354874616678267,0.4727741664709256,0.4754567235262648,49,0.6712328767123288,0.3287671232876712,0.5166657081510055,0.16962915061873468,0.12187691099216154,0.1373546710765917,0.17055157642822188,0.15824067148289397,0.21307085649140337,0.2148373127220843
lehrkraft_1,43,38,0.948289997935992,0.3343930640845338,0.20911754956939185,23,0.6216216216216216,0.3783783783783784,0.513270612208344,0.10704559262257585,0.14235528725756919,0.10460768085281014,0.0998279549471361,0.06968924531473278,0.06816019595883074,0.11520902907090763
lehrkraft_1,6,111,0.9558698194755444,0.49092137401723374,0.43497546789108693,76,0.6909090909090909,0.3090909090909091,0.5112814718252283,0.18333014812003842,0.13884189696112748,0.1383468578526355,0.1728379448606155,0.14235162823186084,0.2160541591558522,0.20235497648483772
lehrkraft_1,11,88,0.9628141299706253,0.4850736051825279,0.41833524450979565,55,0.632183908045977,0.367816091954023,0.509472590771988,0.19751512078010164,0.12723458600133866,0.13972495841068483,0.18518772300143888,0.16116873767091786,0.2612787993637598,0.21153116308954864
lehrkraft_1,5,76,0.9826112002983672,0.5094938114772495,0.5294894365229733,53,0.7066666666666667,0.29333333333333333,0.504385327718066,0.2061340720872831,0.12806574293410156,0.15177815038957734,0.1957983623378597,0.17800199022744242,0.2461789835685605,0.22888242130192432
lehrkraft_1,8,70,0.9893323198843996,0.46186664030585284,0.41718266913022295,44,0.676923076923077,0.32307692307692304,0.5026812212341225,0.18144268005085434,0.1217150530195801,0.12587656457620539,0.15875980775735757,0.14464142927705173,0.2259614363158219,0.15870517284968247
lehrkraft_1,14,57,1.0355987190169407,0.4205145594512783,0.35066210958476174,36,0.6545454545454545,0.34545454545454546,0.4912559585825117,0.15184804009001684,0.12733747304299411,0.11935671633632979,0.1439529997484668,0.1382560937349479,0.17168471624440707,0.165407287225178
