scope,teilnehmer_id,n,stabilitaet_std_d_semantisch,mittlere_delta_bewegung,delta_std,dominanzwechsel,dominanzwechsel_rate,dominanzstabilitaet,kohaerenz_index,kognition_varianz,sozial_varianz,affektiv_varianz,motivation_varianz,methodik_varianz,performanz_varianz,regulation_varianz
alle_lehrkraefte,9,167,0.9175438876275046,0.4490443766982787,0.36154840015109935,113,0.6890243902439024,0.3109756097560976,0.5215004498474647,0.1799673929395694,0.12199764479208404,0.1150757435238646,0.14342428190012632,0.1357007155654271,0.19436405774096158,0.15531142827920721
alle_lehrkraefte,6,174,0.9476973457373782,0.4930602026069037,0.433796810885883,121,0.6994219653179191,0.3005780346820809,0.5134267919954526,0.1857953337606381,0.14554619935302443,0.13848653828851587,0.16560474305747458,0.1417827992027252,0.2343241801937993,0.18401620482551795
alle_lehrkraefte,8,187,0.9621893329605588,0.4533552301419,0.4140804245854158,116,0.6444444444444445,0.3555555555555555,0.5096348161730123,0.19031259557962188,0.12830548212008897,0.11957765366357725,0.15349524927019784,0.1486267686481357,0.1931665548719039,0.1886575767923926
alle_lehrkraefte,5,92,0.9773140310316489,0.518640352640327,0.5335310647318923,67,0.7362637362637363,0.2637362637362637,0.5057365619755692,0.21409508714813943,0.12735396725884315,0.14729307933435198,0.20284002782833668,0.1820249889885422,0.2472456484281248,0.2231717875147671
alle_lehrkraefte,11,120,0.9971920331793112,0.46798797751542176,0.40376291810201514,74,0.6218487394957983,0.37815126050420167,0.5007029786755706,0.1878399688131802,0.12968245446080867,0.1303227516686365,0.16729117773189378,0.14712490060804717,0.23321881558700502,0.19092721584077435
alle_lehrkraefte,17,171,1.0017285484539271,0.5087182526984976,0.4943063778103815,114,0.6705882352941176,0.3294117647058824,0.4995682360489732,0.22570394354167292,0.13197795204129945,0.13574653669419473,0.19843735414329172,0.17628041488404542,0.22613146386684307,0.21378569478449572
alle_lehrkraefte,4,73,1.0207050324465936,0.426559833874151,0.37814517300767475,43,0.5972222222222222,0.4027777777777778,0.49487678010542574,0.2155768584374858,0.12188825608435314,0.12625911363121933,0.15031155102838503,0.14514035636783088,0.1311487019958528,0.1595223766905834
alle_lehrkraefte,14,68,1.0260735845122966,0.4128072368763584,0.3356277268102715,44,0.6666666666666666,0.33333333333333337,0.4935654892518198,0.1489399572002893,0.12825719047710168,0.11808414328201276,0.14077149399183378,0.12806104837872406,0.16056796112075847,0.16990984507098264
alle_lehrkraefte,3,80,1.0501237721881616,0.4336445938021382,0.3852852667448994,55,0.7051282051282052,0.2948717948717948,0.4877754277892542,0.16599907718254142,0.12335811658373451,0.12452935386201054,0.15148948974067228,0.1372831650283039,0.20702402605069803,0.16166168667061437
alle_lehrkraefte,2,140,1.0579191524710774,0.3849607271977568,0.320190824599411,89,0.6544117647058824,0.34558823529411764,0.4859277386087956,0.1743462293432215,0.11533251152339953,0.11138689181703575,0.12090794382965685,0.1426671005125599,0.14379558684375351,0.14038783228151183
alle_lehrkraefte,23,75,1.0673182030204893,0.46780646365221934,0.3988855686499089,55,0.7746478873239436,0.22535211267605637,0.48371847088606557,0.17133513582087465,0.12402351407613522,0.14008354880935497,0.15766256961630223,0.14590317822632043,0.22225138085012683,0.1719027517209008
alle_lehrkraefte,12,217,1.0963043263092318,0.4637783986642583,0.4010731257208471,156,0.7222222222222222,0.2777777777777778,0.4770299748226952,0.19748528352533065,0.14304145251082165,0.13344606382084073,0.17539057243821027,0.1489652406791964,0.20091474237698392,0.18230292018039945
