datum,lehrkraft_id,wochentag,gruppe_id,id,ue_id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,teilnehmer_id,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,sum_kognition,sum_sozial,sum_affektiv,sum_motivation,sum_methodik,sum_performanz,sum_regulation,h_kognition,h_sozial,h_affektiv,h_motivation,h_methodik,h_performanz,h_regulation,token_anzahl,funktionsklassen_anzahl_gesamt,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,created_at,gruppe,cluster
2025-09-01,22,1,0,2743,0,1807,3454,0,0.47005194695989,0.06493473708658,0.23486916705474,0.42211445594528,0.35036015013491,0.48788409907749,0.42508927934473,1.4500639452431,0.20031726631934,0.72454824024887,1.3021815084288,1.0808265444839,1.5050743776411,1.3113585455263,,,,,,,,6,6,performanz,1.5050743776411,1,3.084891476574,2026-03-29 07:23:14,LK_other,1
2025-09-02,1,2,2,436,0,425,646,0,0.19389427165658,0.36170455533454,0.42200085816997,0.50378362329248,0.22612861073502,0.44696253063326,0.3857115642901,0.42616534321614,0.795,0.92752683729634,1.1072793378206,0.49701404885009,0.98239075680094,0.84776563935454,,,,,,,,7,4,motivation,1.1072793378206,1,2.1979164244121,2026-03-29 07:22:34,LK_1,2
2025-09-02,1,2,1,291,0,321,457,0,0.44827966090344,0.32589499335936,0.41445882610747,0.40993080925706,0.36064503101162,0.33690908267966,0.33081416307045,1.1445707517198,0.83209190615359,1.0582176518976,1.0466564857278,0.92081749463506,0.86021364709414,0.84465178398232,,,,,,,,4,3,kognition,1.1445707517198,1,2.5532415782961,2026-03-29 07:22:31,LK_1,2
2025-09-02,1,2,4,394,0,390,596,0,0.19389427165658,0.36170455533454,0.42200085816997,0.50378362329248,0.22612861073502,0.44696253063326,0.3857115642901,0.42616534321614,0.795,0.92752683729634,1.1072793378206,0.49701404885009,0.98239075680094,0.84776563935454,,,,,,,,7,4,motivation,1.1072793378206,1,2.1979164244121,2026-03-29 07:22:33,LK_1,2
2025-09-02,1,2,2,1999,0,1478,2572,0,0.6145468079161,0.29199855995695,0.15229173432608,0.29199855995695,0.49927156175311,0.35186311417586,0.23564283788526,2.1046227351488,1.0,0.52154960746563,1.0,1.7098425479452,1.2050166077111,0.807,,,,,,,,8,3,kognition,2.1046227351488,1,3.4246644235568,2026-03-29 07:23:01,LK_1,1
2025-09-02,1,2,0,898,0,865,1335,0,0.61412036565674,0.23824659939569,0.34651508359775,0.36974812109411,0.37836307424981,0.38935586706431,0.12060308112898,1.8475873540776,0.71676731274779,1.0424941465143,1.112390975663,1.1383091496832,1.1713810784546,0.36283559383087,,,,,,,,10,4,kognition,1.8475873540776,1,3.0085001511033,2026-03-29 07:22:42,LK_1,2
2025-09-02,1,2,2,594,0,556,866,0,0.53695655381115,0.12160901291853,0.19430850592622,0.27023992750622,0.42310320660401,0.44252841115942,0.45961902581514,1.752927244018,0.397,0.63433190518851,0.8822146372641,1.3812460852249,1.4446608439128,1.5004541922468,,,,,,,,8,4,kognition,1.752927244018,1,3.2645506643148,2026-03-29 07:22:36,LK_1,1
2025-09-02,1,2,2,437,0,425,647,0,0.58532232912257,0.16585725239763,0.26352645055564,0.33688745611354,0.42654224778458,0.39571677551141,0.32926263432003,1.9988088236145,0.56638355152076,0.89991269496936,1.1504321402777,1.4565930020033,1.3513275390163,1.1243942457347,,,,,,,,8,4,kognition,1.9988088236145,1,3.4148756521686,2026-03-29 07:22:34,LK_1,1
2025-09-02,1,2,2,517,0,452,736,0,0.56538000548956,0.077001219270072,0.30223215448788,0.31944710606876,0.42933335298614,0.43544608907469,0.32723078057398,2.2065262410316,0.30051506820394,1.1795308876966,1.2467162179745,1.6755727127168,1.6994290791481,1.2770938080566,,,,,,,,9,5,kognition,2.2065262410316,1,3.9027212950711,2026-03-29 07:22:35,LK_1,1
2025-09-02,1,2,1,292,0,321,458,0,0.2045591756033,0.27259656189834,0.35303781058478,0.6190991465311,0.19619454512559,0.33776966416559,0.47258830481584,0.59657591963787,0.795,1.0295986767418,1.8055393584743,0.5721813301263,0.98507068886581,1.378255469226,,,,,,,,11,6,motivation,1.8055393584743,1,2.9163877508142,2026-03-29 07:22:31,LK_1,2
2025-09-02,1,2,4,395,0,390,597,0,0.58532232912257,0.16585725239763,0.26352645055564,0.33688745611354,0.42654224778458,0.39571677551141,0.32926263432003,1.9988088236145,0.56638355152076,0.89991269496936,1.1504321402777,1.4565930020033,1.3513275390163,1.1243942457347,,,,,,,,8,4,kognition,1.9988088236145,1,3.4148756521686,2026-03-29 07:22:33,LK_1,1
2025-09-02,1,2,2,593,0,556,865,0,0.4154721908668,0.17028021202416,0.23227479287523,0.43673412149845,0.38618746526198,0.46777460113998,0.4309769322732,1.9397461854947,0.795,1.0844387503441,2.0390133560675,1.8030223901748,2.1839343719722,2.0121343348373,,,,,,,,11,6,performanz,2.1839343719722,1,4.6687650182457,2026-03-29 07:22:36,LK_1,1
2025-09-03,1,3,4,1994,0,1477,2567,0,0.34945187455957,0.11882578552725,0.10565617705571,0.3975378229566,0.43305059679937,0.42113574745036,0.57416909380771,1.1675276842023,0.397,0.353,1.3281840722827,1.4468331613926,1.4070253438338,1.9183136827603,,,,,,,,7,5,regulation,1.9183136827603,1,3.3410156724873,2026-03-29 07:23:01,LK_1,1
2025-09-03,1,3,4,3098,0,2100,3867,0,0.44314978249296,0.30509532088616,0.34730960706809,0.46600741987634,0.30841816600965,0.45036942817978,0.27347418519816,1.5494794089229,1.0667700541619,1.2143728958767,1.6294014575425,1.0783884285835,1.5747230009845,0.95620631122221,,,,,,,,7,4,motivation,1.6294014575425,1,3.4965039781999,2026-03-29 07:23:20,LK_1,2
2025-09-03,1,3,4,2354,0,1567,2932,0,0.43697363840821,0.31432923474525,0.046982968609961,0.43014855236104,0.39172434957001,0.46458510363938,0.39207451324792,1.3901781638681,1.0,0.14947056594351,1.3684649877052,1.2462230879908,1.4780206620485,1.2473370908871,,,,,,,,6,4,performanz,1.4780206620485,1,3.1813676431278,2026-03-29 07:23:07,LK_1,1
2025-09-03,1,3,3,956,0,955,1459,0,0.55455656882455,0.13213083838315,0.2111204192588,0.25222496970111,0.43296993128715,0.41757439605066,0.45274848720097,1.6662193362077,0.397,0.63433190518851,0.75783453883015,1.3009004167714,1.2546430285366,1.3603270184177,,,,,,,,8,4,kognition,1.6662193362077,1,3.0045876008173,2026-03-29 07:22:43,LK_1,1
2025-09-03,19,3,0,2575,0,1755,3275,0,0.36702984719146,0.20982266475593,0.3025782893304,0.43067930484404,0.35259346691234,0.48896471728172,0.42521902527624,1.3622140574631,0.77874697573519,1.1230051244143,1.5984460332213,1.3086341093865,1.8147696068358,1.578180461792,,,,,,,,9,6,performanz,1.8147696068358,1,3.7114430817777,2026-03-29 07:23:11,LK_other,2
2025-09-03,1,3,4,2356,0,1567,2934,0,0.45480023919124,0.20455079458069,0.14260040339476,0.41222699575999,0.40783355163572,0.50617376822926,0.37216304724352,2.1052768272758,0.94686856057371,0.66009931164733,1.9082046730985,1.8878673572624,2.3430856296886,1.7227480810552,,,,,,,,11,6,performanz,2.3430856296886,1,4.6290043360953,2026-03-29 07:23:07,LK_1,1
2025-09-03,1,3,4,1992,0,1477,2565,0,0.48721710360987,0.19906865493767,0.2458795467283,0.41004011618431,0.39058753172127,0.42070388808444,0.40601171090919,1.7321985779759,0.70774699502078,0.87417333677424,1.4578119300514,1.3886523318041,1.4957247421928,1.4434897770781,,,,,,,,10,7,kognition,1.7321985779759,1,3.5552809886409,2026-03-29 07:23:01,LK_1,1
2025-09-03,1,3,4,3096,0,2100,3865,0,0.28659557915233,0.27164848930045,0.25579104837216,0.52197291599618,0.21390104467077,0.53946748482647,0.41158186160399,0.83874379722431,0.795,0.74859199099376,1.5275935061726,0.6259977036912,1.5787926947118,1.2045256751392,,,,,,,,10,5,performanz,1.5787926947118,1,2.9265661869219,2026-03-29 07:23:20,LK_1,2
2025-09-03,1,3,3,955,0,955,1458,0,0.48721710360987,0.19906865493767,0.2458795467283,0.41004011618431,0.39058753172127,0.42070388808444,0.40601171090919,1.7321985779759,0.70774699502078,0.87417333677424,1.4578119300514,1.3886523318041,1.4957247421928,1.4434897770781,,,,,,,,10,7,kognition,1.7321985779759,1,3.5552809886409,2026-03-29 07:22:43,LK_1,1
2025-09-03,1,3,4,1996,0,1477,2569,0,0.69242134343632,0.19388741468756,0.33465663251254,0.2438835404875,0.43643824689855,0.34160572827989,0.065604672391137,1.4857859574845,0.41604032112312,0.71810051766828,0.52332115864544,0.93650177698582,0.73301176933059,0.14077339167562,,,,,,,,9,3,kognition,1.4857859574845,1,2.1457730143001,2026-03-29 07:23:01,LK_1,1
2025-09-03,1,3,4,2355,0,1567,2933,0,0.48892015954094,0.19175771658349,0.2528161699353,0.40841174550555,0.46735119385151,0.4049106370031,0.33330767668131,1.5987188600177,0.62702809870591,0.82668298924815,1.3354645895672,1.5281905507102,1.3240163232508,1.0898819745936,,,,,,,,7,5,kognition,1.5987188600177,1,3.2698876076559,2026-03-29 07:23:07,LK_1,1
2025-09-03,1,3,3,959,0,955,1462,0,0.49769349593551,0.16449985153356,0.072610394797314,0.39651170016063,0.4663353831813,0.43241673299503,0.39785638566993,2.1824077376028,0.72133904050026,0.31839975553264,1.7387211397127,2.0449010422766,1.8961662783706,1.7446176444573,,,,,,,,8,6,kognition,2.1824077376028,1,4.3850337175204,2026-03-29 07:22:43,LK_1,1
2025-09-03,1,3,4,201,0,208,333,0,0.52718355611105,-0.20933281158347,0.018439761516385,0.289242862629,0.47899586806859,0.41310459237005,0.44063378739789,2.0147192487341,-0.8,0.07047060182071,1.105389491274,1.830562020145,1.5787476000353,1.683954977014,,,,,,,,10,6,kognition,2.0147192487341,1,3.821655576211,2026-03-29 07:22:30,LK_1,1
2025-09-03,19,3,0,2576,0,1755,3276,0,0.5762074012415,0.25797701758411,0.37639345203468,0.32449939318756,0.41676728655927,0.33492976231077,0.26187101030236,0.98839899068732,0.44252160463623,0.64564756941829,0.55663094922796,0.71490294032865,0.57452271231824,0.44920117602696,,,,,,,,4,3,kognition,0.98839899068732,1,1.7153428201091,2026-03-29 07:23:11,LK_other,2
2025-09-03,1,3,3,802,0,754,1180,0,0.34591945721043,0.34440151094191,0.3843904372272,0.45641937505151,0.30672134094438,0.36975181612233,0.4181553258634,1.5683794462265,1.5614971628556,1.7428047151058,2.069379885315,1.3906573823153,1.676434026833,1.8958928292239,,,,,,,,11,6,motivation,2.069379885315,1,4.5339339963113,2026-03-29 07:22:40,LK_1,2
2025-09-03,1,3,3,892,0,864,1329,0,-0.21138903499686,-0.16538032885767,-0.26174480030989,-0.3759065202706,-0.25445718977904,-0.59131354636956,-0.55112563649595,-0.50744515670893,-0.397,-0.62832554778904,-0.90237387710037,-0.61083143950705,-1.4194643312794,-1.3229921551142,,,,,,,,6,3,performanz,-1.4194643312794,-1,2.4005173344309,2026-03-29 07:22:42,LK_1,3
2025-09-04,1,4,6,2570,0,1754,3270,0,-0.25756974652411,-0.12664035635994,-0.21371822244443,-0.43665975594068,-0.20689944975427,-0.62339429976302,-0.49983795084898,-0.7346152553616,-0.3611912461844,-0.60954622456698,-1.2453982754006,-0.59009838758833,-1.777984289271,-1.4255889476832,,,,,,,,7,5,performanz,-1.777984289271,-1,2.8520922568652,2026-03-29 07:23:10,LK_1,3
2025-09-04,1,4,0,515,0,451,734,0,0.46492427578391,0.078394790438274,0.093189595985237,0.39964643078831,0.41098392867489,0.44269931930026,0.49437171922438,2.1979767777828,0.37061934137972,0.44056328863695,1.8893691294467,1.942968303271,2.0929060366262,2.3371925602628,,,,,,,,8,7,regulation,2.3371925602628,1,4.7275916595967,2026-03-29 07:22:35,LK_1,1
2025-09-04,1,4,5,589,0,555,861,0,0.28659557915233,0.27164848930045,0.25579104837216,0.52197291599618,0.21390104467077,0.53946748482647,0.41158186160399,0.83874379722431,0.795,0.74859199099376,1.5275935061726,0.6259977036912,1.5787926947118,1.2045256751392,,,,,,,,10,5,performanz,1.5787926947118,1,2.9265661869219,2026-03-29 07:22:36,LK_1,2
2025-09-04,1,4,6,3026,0,2020,3793,0,0.4154721908668,0.17028021202416,0.23227479287523,0.43673412149845,0.38618746526198,0.46777460113998,0.4309769322732,1.9397461854947,0.795,1.0844387503441,2.0390133560675,1.8030223901748,2.1839343719722,2.0121343348373,,,,,,,,11,6,performanz,2.1839343719722,1,4.6687650182457,2026-03-29 07:23:19,LK_1,1
2025-09-04,1,4,6,124,0,90,177,0,0.21109921845285,0.28054599765222,0.37307014558508,0.46876889190515,0.22121131239465,0.59046911466426,0.3467133942795,0.59820450148807,0.795,1.0571912207702,1.3283784911684,0.62685974786836,1.6732477030024,0.98250251566195,,,,,,,,7,4,performanz,1.6732477030024,1,2.8337499062294,2026-03-29 07:22:28,LK_1,2
2025-09-04,1,4,5,349,0,358,534,0,0.42417981007468,0.13801104991331,0.15328774474648,0.43896213787749,0.4097892070947,0.44382078232424,0.4689684606027,2.094954492435,0.68161393388963,0.7570630234271,2.1679619843137,2.0238816651912,2.1919580321433,2.3161582895164,,,,,,,,7,6,regulation,2.3161582895164,1,4.9388259433378,2026-03-29 07:22:32,LK_1,1
2025-09-04,1,4,5,591,0,555,863,0,0.38999155322217,0.42684469903398,0.26587937625879,0.52025350785892,0.25587316251426,0.38566410609745,0.33187507722202,1.370492198116,1.5,0.93434231534506,1.8282533754185,0.89917889255743,1.3552848622822,1.1662616800903,,,,,,,,15,5,motivation,1.8282533754185,1,3.5141486703425,2026-03-29 07:22:36,LK_1,2
2025-09-04,1,4,6,3030,0,2020,3797,0,0.41425099938255,0.29820749581207,0.29614522655344,0.53425193675745,0.28669873699374,0.4000688015956,0.35225572510267,1.3891367762386,1.0,0.99308444862189,1.7915442913418,0.96140687615182,1.3415786229858,1.1812436979273,,,,,,,,15,5,motivation,1.7915442913418,1,3.3533597644884,2026-03-29 07:23:19,LK_1,2
2025-09-04,1,4,6,123,0,90,176,0,0.540148203661,0.22958503158685,0.30398509761419,0.387421996736,0.39362248365229,0.3940328664978,0.32065857857832,1.9988088236145,0.84957532728114,1.1248914487549,1.4336482104165,1.4565930020033,1.4581116164264,1.186591368602,,,,,,,,8,4,kognition,1.9988088236145,1,3.7004722196336,2026-03-29 07:22:28,LK_1,2
2025-09-04,1,4,6,2572,0,1754,3272,0,0.60852051057752,0.1728810523033,0.20688797380058,0.3627055146175,0.40911922778724,0.38944236981224,0.32620145486149,2.1296197107404,0.60502627306551,0.72403920535512,1.2693488546353,1.4317814377558,1.3629189690952,1.1415967676848,,,,,,,,11,7,kognition,2.1296197107404,1,3.4996579219887,2026-03-29 07:23:10,LK_1,1
2025-09-04,1,4,5,348,0,358,533,0,0.56538000548956,0.077001219270072,0.30223215448788,0.31944710606876,0.42933335298614,0.43544608907469,0.32723078057398,2.2065262410316,0.30051506820394,1.1795308876966,1.2467162179745,1.6755727127168,1.6994290791481,1.2770938080566,,,,,,,,9,5,kognition,2.2065262410316,1,3.9027212950711,2026-03-29 07:22:32,LK_1,1
2025-09-04,1,4,5,590,0,555,862,0,0.62546748610422,0.27461623437192,0.16575805220749,0.27461623437192,0.50542814010508,0.35483813319295,0.22161530113814,2.2776056467846,1.0,0.60359888258827,1.0,1.8404889327139,1.2921236575999,0.807,,,,,,,,8,3,kognition,2.2776056467846,1,3.6414353147212,2026-03-29 07:22:36,LK_1,1
2025-09-04,1,4,6,3027,0,2020,3794,0,0.5312987037268,0.20795513229951,0.31164531269073,0.34246928522452,0.41648835124838,0.41913366222758,0.33305785235829,2.0311230831007,0.795,1.1914013414792,1.309239540005,1.5922099905934,1.6023228558313,1.273260196548,,,,,,,,11,4,kognition,2.0311230831007,1,3.8229300313861,2026-03-29 07:23:19,LK_1,1
2025-09-04,1,4,5,351,0,358,536,0,0.38013087741957,0.31372432030786,0.35426567979188,0.45086771510927,0.31566846298175,0.38295573942242,0.42659715900489,1.5561498720739,1.2842999343478,1.4502649614538,1.8457267716643,1.2922587126344,1.5677140698423,1.7463698790241,,,,,,,,11,6,motivation,1.8457267716643,1,4.093711306297,2026-03-29 07:22:32,LK_1,2
2025-09-05,1,5,7,887,0,863,1324,0,0.32131322760879,0.16920478020514,0.15962715113693,0.4711958531103,0.3871811300493,0.49772982524687,0.4721982493383,1.1080388053562,0.58349749219582,0.55046933226021,1.6249044399904,1.3351822456517,1.7164060286624,1.6283611726224,,,,,,,,5,4,performanz,1.7164060286624,1,3.4484593132687,2026-03-29 07:22:41,LK_1,1
2025-09-05,1,5,7,53,0,14,54,0,0.51536161172749,0.19426346438556,0.29112673216271,0.35014715282826,0.40945272192639,0.4409227615102,0.35670297519528,2.1090557744311,0.795,1.1914013414792,1.432935356007,1.6756363063999,1.8044236805378,1.4597642751672,,,,,,,,11,4,kognition,2.1090557744311,1,4.0923704304351,2026-03-29 07:22:27,LK_1,1
2025-09-05,1,5,7,889,0,863,1326,0,0.38110743827401,0.19152617699714,0.26981215396156,0.43236817732138,0.34679080587481,0.46044218995566,0.47545590041373,1.581926910348,0.795,1.1199548059827,1.7947035040314,1.4394830774208,1.9112350424048,1.9735549821712,,,,,,,,12,6,regulation,1.9735549821712,1,4.1508586304112,2026-03-29 07:22:42,LK_1,1
2025-09-05,1,5,7,56,0,14,57,0,0.55125374345544,-0.14464796523262,-0.086767184799573,0.33735274878679,0.48891860159942,0.45456073832381,0.3289174731678,1.5129679549924,-0.397,-0.23814073229467,0.92589647599241,1.3418832717268,1.2475848714798,0.90274506549483,,,,,,,,7,6,kognition,1.5129679549924,1,2.744584432155,2026-03-29 07:22:27,LK_1,1
2025-09-05,1,5,7,886,0,863,1323,0,0.53695655381115,0.12160901291853,0.19430850592622,0.27023992750622,0.42310320660401,0.44252841115942,0.45961902581514,1.752927244018,0.397,0.63433190518851,0.8822146372641,1.3812460852249,1.4446608439128,1.5004541922468,,,,,,,,8,4,kognition,1.752927244018,1,3.2645506643148,2026-03-29 07:22:41,LK_1,1
2025-09-05,1,5,7,888,0,863,1325,0,0.38863533897205,0.41489552577574,0.45227740105734,0.50575743066691,0.24074757899589,0.36817985403732,0.15151487029706,1.2352945869255,1.3187637503219,1.4375836916752,1.6075723274489,0.7652268111687,1.1702759247533,0.48159670608376,,,,,,,,8,4,motivation,1.6075723274489,1,3.178534159656,2026-03-29 07:22:41,LK_1,2
2025-09-05,1,5,7,54,0,14,55,0,0.36233150593771,0.28439050397734,0.33261819056999,0.48797919441912,0.3569769475283,0.45557197596596,0.32263947873422,1.5202983953402,1.1932675457736,1.3956249818128,2.0475006287815,1.4978313274088,1.9115239295312,1.3537555353449,,,,,,,,11,6,motivation,2.0475006287815,1,4.1958668984378,2026-03-29 07:22:27,LK_1,2
2025-09-05,1,5,7,952,0,954,1455,0,0.25215758794377,0.31975729701126,0.30109151145213,0.55378444678366,0.18303761876473,0.51110202343942,0.37696474323594,0.62692950024605,0.795,0.74859199099376,1.376852504409,0.45507923752819,1.2707328728139,0.93723262509945,,,,,,,,10,5,motivation,1.376852504409,1,2.4862506965683,2026-03-29 07:22:43,LK_1,2
2025-09-08,1,1,2,47,0,13,48,0,0.44043234479294,0.14702756074454,0.21602701432324,0.42550197879509,0.37709810825746,0.48554178155413,0.42275803110964,1.9647173009529,0.65587279346505,0.96367130509822,1.8981146802954,1.6821906615382,2.1659452350244,1.8858742498315,,,,,,,,9,7,performanz,2.1659452350244,1,4.4608733210844,2026-03-29 07:22:27,LK_1,1
2025-09-08,1,1,2,118,0,89,171,0,0.35861558959872,0.29282576579118,-0.041177887238975,0.45155491949452,0.4598736172979,0.36572723165268,0.4845662572886,1.2246722505097,1.0,-0.14062248630245,1.5420600652216,1.5704684184992,1.2489585083626,1.6547937848958,,,,,,,,12,6,regulation,1.6547937848958,1,3.414990033546,2026-03-29 07:22:28,LK_1,1
2025-09-08,1,1,2,163,0,135,245,0,0.36614927243825,0.20229007568718,0.25982411983137,0.48407137756986,0.25707893616985,0.56403122731959,0.37276339827983,1.142816140348,0.63138282916163,0.81095667845437,1.5108717263958,0.80238847845301,1.7604404508269,1.1634599879125,,,,,,,,5,5,performanz,1.7604404508269,1,3.1211655051097,2026-03-29 07:22:29,LK_1,2
2025-09-08,1,1,0,2351,0,1566,2929,0,0.61412036565674,0.23824659939569,0.34651508359775,0.36974812109411,0.37836307424981,0.38935586706431,0.12060308112898,1.8475873540776,0.71676731274779,1.0424941465143,1.112390975663,1.1383091496832,1.1713810784546,0.36283559383087,,,,,,,,10,4,kognition,1.8475873540776,1,3.0085001511033,2026-03-29 07:23:07,LK_1,2
2025-09-08,1,1,2,50,0,13,51,0,0.59376251211345,0.36340327181992,0.42018301988693,0.39239558601816,0.3489958993965,0.24429296164239,0.058049496191612,1.2989459196837,0.795,0.91921434591718,0.85842510256492,0.76348167871671,0.53442805710879,0.12699211331042,,,,,,,,11,5,kognition,1.2989459196837,1,2.1876422905769,2026-03-29 07:22:27,LK_1,2
2025-09-08,1,1,2,161,0,135,243,0,0.61412036565674,0.23824659939569,0.34651508359775,0.36974812109411,0.37836307424981,0.38935586706431,0.12060308112898,1.8475873540776,0.71676731274779,1.0424941465143,1.112390975663,1.1383091496832,1.1713810784546,0.36283559383087,,,,,,,,10,4,kognition,1.8475873540776,1,3.0085001511033,2026-03-29 07:22:29,LK_1,2
2025-09-08,1,1,0,2350,0,1566,2928,0,0.58532232912257,0.16585725239763,0.26352645055564,0.33688745611354,0.42654224778458,0.39571677551141,0.32926263432003,1.9988088236145,0.56638355152076,0.89991269496936,1.1504321402777,1.4565930020033,1.3513275390163,1.1243942457347,,,,,,,,8,4,kognition,1.9988088236145,1,3.4148756521686,2026-03-29 07:23:07,LK_1,1
2025-09-08,1,1,2,49,0,13,50,0,0.49769349593551,0.16449985153356,0.072610394797314,0.39651170016063,0.4663353831813,0.43241673299503,0.39785638566993,2.1824077376028,0.72133904050026,0.31839975553264,1.7387211397127,2.0449010422766,1.8961662783706,1.7446176444573,,,,,,,,8,6,kognition,2.1824077376028,1,4.3850337175204,2026-03-29 07:22:27,LK_1,1
2025-09-08,1,1,2,119,0,89,172,0,0.43145057497855,0.21263876665221,0.30335547211484,0.43828577629045,0.39134239295918,0.48946316861275,0.30296498272167,1.6130793669856,0.795,1.1341657221223,1.6386343733869,1.46312550294,1.8299730814541,1.1327057857595,,,,,,,,8,5,performanz,1.8299730814541,1,3.7387250035768,2026-03-29 07:22:28,LK_1,2
2025-09-09,1,2,2,1989,0,1476,2562,0,0.52695967300848,0.28386141920944,0.3913078160065,0.35705838894269,0.40277514975236,0.34038294450806,0.28814611987675,1.4758361358457,0.795,1.0959210821659,1.0,1.1280372124712,0.95329770997955,0.807,,,,,,,,7,3,kognition,1.4758361358457,1,2.8006523873511,2026-03-29 07:23:00,LK_1,2
