id,gruppe_id,teilnehmer_id,datum,thema,lehrkraft_id,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,delta_d_semantisch,polaritaetswechsel,dominanzwechsel,kipppunkt_kandidat
1333,1,3,2026-01-27,Algebra: Dreisatz,19,kognition,1.8706043338075,1,3.4522478891995,0.54184953553435,0.028966549779741,0.10377305345183,0.30141773302564,0.50406736303315,0.44719022762149,0.38713011245978,-0.7911885228776998,False,False,True
1334,1,3,2026-01-27,Algebra: Dreisatz,19,regulation,1.6593102589405,1,3.445161991689,0.35697457681494,0.30867452774446,-0.051124322883014,0.44905706607895,0.45666641004076,0.36400878395462,0.48163350420338,-0.00708589751050015,False,True,True
1335,1,3,2026-01-27,Algebra: Dreisatz,19,performanz,1.6859498552702,1,2.8674352088813,0.41373391072764,0.1011662724033,0.30642597316211,0.28072842674595,0.37441986092981,0.5879623610761,0.39998420555291,-0.5777267828076997,False,True,True
729,0,4,2025-09-01,"Weitere Themen: Texproduktion, Vokabeln lernen",22,regulation,1.7810357015046,1,3.5846603474751,0.44499407838611,0.049847783190915,0.036900952175072,0.39802316963037,0.42437609028194,0.46125148062342,0.49684783504823,,False,False,True
730,0,4,2025-09-01,"Weitere Themen: Texproduktion, Vokabeln lernen",22,kognition,2.2430348647762,1,4.0951626757308,0.54772656549237,0.21051701906597,0.32274620042444,0.31662659543677,0.45281566211448,0.36797482837009,0.33287880879993,0.5105023282557002,False,True,True
731,0,4,2025-09-01,"Weitere Themen: Texproduktion, Vokabeln lernen",22,kognition,1.8941985677148,1,3.5717878102127,0.5303207707611,0.0025796929428273,0.21368847062502,0.26998418773395,0.48896612273076,0.52657343227264,0.289527119649,-0.5233748655181003,False,False,True
732,0,4,2025-09-01,"Weitere Themen: Texproduktion, Vokabeln lernen",22,motivation,1.8151486855143,1,2.9587323352089,0.20418107569392,0.27982740008289,0.36160357600822,0.61348656958536,0.19574299446748,0.33674943419556,0.47027814781919,-0.6130554750038,False,True,True
733,0,4,2025-09-01,"Weitere Themen: Texproduktion, Vokabeln lernen",22,kognition,1.8644313920995,1,3.3659078131316,0.55391471081846,0.027419524844313,0.15221827542323,0.29709727428258,0.43315863907753,0.40624546152473,0.47783024759156,0.4071754779226997,False,True,True
718,0,4,2025-09-16,Funktionen: Sinusfunktion,19,motivation,1.2951057303566,1,2.3852489463375,0.40565905338819,0.24468740597332,0.41380304731485,0.54296231960275,0.27823500908808,0.41439758935696,0.2457219894991,-0.9806588667940996,False,True,True
719,0,4,2025-09-16,Funktionen: Sinusfunktion,19,kognition,2.200270088071,1,4.1990309356057,0.52399348370573,0.021963229774419,0.18362881266575,0.31281566223708,0.46688529305889,0.50392461571568,0.34849477471601,1.8137819892682,False,True,True
720,0,4,2025-09-16,Funktionen: Sinusfunktion,19,methodik,1.3071304723696,1,2.3428052989296,0.51447576205092,0.042683689169047,0.09160513239389,0.31116409404235,0.55793150786012,0.39453333050523,0.40165351508073,-1.8562256366761,False,True,True
721,0,4,2025-09-16,Funktionen: Sinusfunktion,19,regulation,2.3556487699433,1,4.8061660753965,0.41195645886382,0.11739574529303,0.15525898219208,0.4125302752567,0.39087145664052,0.47876083040477,0.49012951939113,2.4633607764669,False,True,True
722,0,4,2025-09-16,Funktionen: Sinusfunktion,19,kognition,2.1820491743331,1,4.4336617364237,0.49215397621954,0.1998670220788,0.11445072171214,0.39248883283008,0.46126862894737,0.42771883525212,0.39366803854352,-0.3725043389728002,False,True,True
723,0,4,2025-09-16,Funktionen: Sinusfunktion,19,kognition,1.2976,1,1.5862698887642,0.81801453147773,0.0,0.17853091500809,0.0,0.48516028315757,0.25216230933346,0.0,-2.8473918476595,False,False,True
1164,0,4,2025-12-18,Exponentialgleichung/-funktion: Exponentielles Wachstum,23,regulation,1.7810357015046,1,3.5846603474751,0.44499407838611,0.049847783190915,0.036900952175072,0.39802316963037,0.42437609028194,0.46125148062342,0.49684783504823,1.9983904587109003,False,True,True
1165,0,4,2025-12-18,Exponentialgleichung/-funktion: Exponentielles Wachstum,23,regulation,2.0584483248078,1,3.7903140793782,0.43782915236789,0.20100650117379,0.23487362217918,0.31187955950307,0.38918849396145,0.41116778334824,0.54307976882693,0.20565373190309977,False,False,True
1166,0,4,2025-12-18,Exponentialgleichung/-funktion: Exponentielles Wachstum,23,kognition,2.0024305811111,1,3.700079851345,0.54118431215479,0.10689917292218,0.1428571442414,0.30829942435736,0.41805401778194,0.37494993575965,0.51465851494907,-0.09023422803320003,False,True,True
1167,0,4,2025-12-18,Exponentialgleichung/-funktion: Exponentielles Wachstum,23,motivation,1.2052751378734,1,2.5677818078907,0.35414748083857,0.38945317322984,-0.016509864641924,0.46938195463106,0.38464361882541,0.39297273842287,0.44713277366814,-1.1322980434542997,False,True,True
1600,6,5,2025-12-17,Lineare Funktion/Gleichung: Gleichungen lösen,23,kognition,1.8124059963247,1,2.7008782028216,0.67104073187158,0.0,0.13221920340388,0.18986342323182,0.46057081054162,0.46390437256253,0.26236264134944,,False,False,True
1601,6,5,2025-12-17,Lineare Funktion/Gleichung: Gleichungen lösen,23,performanz,1.8146533005108,1,2.9011619883243,0.48967516717457,0.0,0.17265110518826,0.31720137154232,0.35619597135299,0.62548973580807,0.33417546746929,0.20028378550269998,False,True,True
1602,6,5,2025-12-17,Lineare Funktion/Gleichung: Gleichungen lösen,23,kognition,2.3286846553298,1,4.8957032169324,0.47565789745932,0.17074892706981,0.16805093198274,0.40660069055794,0.39844650441423,0.45946383611046,0.42562708138808,1.9945412286081003,False,True,True
1603,6,5,2025-12-17,Lineare Funktion/Gleichung: Gleichungen lösen,23,performanz,1.8748588840797,1,2.6639588768902,0.42842360358618,0.0,0.29865626988534,0.31581381421945,0.3048058321461,0.70378407959044,0.19822499721326,-2.2317443400422,False,True,True
1604,6,5,2025-12-17,Lineare Funktion/Gleichung: Gleichungen lösen,23,performanz,1.7576385021604,1,3.4507597507663,0.44464530526223,0.098341955792704,0.27435660761333,0.36291912005201,0.37409352724782,0.50934679190639,0.43156883465415,0.7868008738760999,False,False,True
1594,2,5,2026-01-06,Gleichungen und Ungleichungen: Gleichungen lösen,23,kognition,1.919667488646,1,3.1988921097457,0.60010197961283,0.028359326892356,0.086449473354213,0.30337364378423,0.40429765756495,0.44207952411901,0.42504956153813,-0.2518676410206,False,True,True
1595,2,5,2026-01-06,Gleichungen und Ungleichungen: Gleichungen lösen,23,methodik,2.1410505413095,1,4.7299790770357,0.44419334632973,0.193543274998,0.0710246340135,0.41578844647734,0.45265443670988,0.44516430395875,0.42922862904441,1.5310869672899998,False,True,True
1596,2,5,2026-01-06,Gleichungen und Ungleichungen: Gleichungen lösen,23,kognition,1.7353345284312,1,2.9900649591247,0.58036489123308,0.10643085034257,0.28652846723075,0.23051807041907,0.42718416964422,0.47692739623724,0.32658716896938,-1.7399141179109998,False,True,True
1597,2,5,2026-01-06,Gleichungen und Ungleichungen: Gleichungen lösen,23,kognition,2.3286846553298,1,4.8957032169324,0.47565789745932,0.17074892706981,0.16805093198274,0.40660069055794,0.39844650441423,0.45946383611046,0.42562708138808,1.9056382578077002,False,False,True
1598,2,5,2026-01-06,Gleichungen und Ungleichungen: Gleichungen lösen,23,performanz,2.2329100933114,1,4.2154606819304,0.47702884675405,0.035858957413928,0.14440605365886,0.38564030488792,0.40772019219027,0.52969413424763,0.39340778595657,-0.6802425350019998,False,True,True
1599,2,5,2026-01-06,Gleichungen und Ungleichungen: Gleichungen lösen,23,motivation,-2.0341912534764,-1,3.8716960479575,-0.45208650665067,-0.24456106658026,-0.16821355621923,-0.52539919825513,-0.39535488180038,-0.39979270138466,-0.33959196821461,-0.34376463397290014,True,True,True
1589,6,5,2026-01-07,Gleichungssysteme: Gleichungssysteme mit CAS lösen,23,performanz,1.7803177442296,1,2.2792901074475,0.26065571282368,0.0,0.29833114483633,0.36911250485341,0.20746555360131,0.78108088461566,0.23167867253301,-1.5924059405100004,True,True,True
1590,6,5,2026-01-07,Gleichungssysteme: Gleichungssysteme mit CAS lösen,23,kognition,1.6662193362077,1,3.0045876008173,0.55455656882455,0.13213083838315,0.2111204192588,0.25222496970111,0.43296993128715,0.41757439605066,0.45274848720097,0.7252974933698,False,True,True
1591,6,5,2026-01-07,Gleichungssysteme: Gleichungssysteme mit CAS lösen,23,motivation,1.1890380162526,1,2.4979615897285,0.45322088579292,0.032025984734557,0.19487017010741,0.47600141696641,0.32757299551839,0.44325513016022,0.47458007600903,-0.5066260110887999,False,True,True
1592,6,5,2026-01-07,Gleichungssysteme: Gleichungssysteme mit CAS lösen,23,kognition,0.811,1,1.5644129889514,0.51840199596119,0.031960665595634,0.031960665595634,0.37330057415701,0.30746160303,0.4787707706226,0.51584514271354,-0.9335486007770999,False,True,True
1593,6,5,2026-01-07,Gleichungssysteme: Gleichungssysteme mit CAS lösen,23,performanz,1.5027873441929,1,2.7007217766683,0.25750189043573,-0.015244497819597,0.35323771183944,0.55304937693249,0.25680364577481,0.55643709500347,0.35671014668989,1.1363087877169,False,True,True
915,0,6,2025-01-06,Zuordnungen: Proportionale Zuordnung,8,performanz,-1.0,-1,1.2396455138466,-0.24522941785392,0.0,-0.28233650081865,-0.35332396388163,-0.19360217198993,-0.80667571662473,-0.21699576777205,-0.3096341901972999,True,False,True
914,3,6,2025-01-08,Koordinatensystem:,14,performanz,1.7643488696062,1,3.1461078895691,0.43832606661536,0.025428163472589,0.32368627692863,0.45993972708222,0.29234857048533,0.5608018934878,0.30155182302955,1.9064623757224999,True,False,True
913,7,6,2025-01-10,Zuordnungen: Porportionalität,8,sozial,2.0475921405152,1,3.3673681826531,0.20292797280367,0.60806717554425,0.18347546557776,0.54023159011659,0.21559009046064,0.33885349502664,0.31977243928136,0.2212602930840002,False,True,True
912,3,6,2025-01-15,Zuordnungen: Gruppenarbeit mit Zoey,14,regulation,2.4580611406538,1,5.3915605156174,0.34567866208011,0.22973111324606,0.32692307831842,0.45039516803553,0.36051377709271,0.42446343001538,0.45590818733312,2.0241923329642995,False,True,True
910,0,6,2025-03-27,Geometrie: Winkel messen und zeichnen,7,performanz,1.9822295053944,1,2.9786733781959,0.34681514388007,0.021778917795331,0.19227622665865,0.40718074078557,0.32339682743774,0.66547170468148,0.35921277763632,-2.4128871374214995,False,True,True
909,0,6,2025-06-02,Geometrie: Oberflächeninhalt und Volumen von verschiedenen Prismen,12,kognition,1.7320972701215,1,2.6798718191719,0.64633345311353,0.024003768990041,0.13329549030613,0.249982108482,0.4941178302569,0.4250637834785,0.27672916535662,-0.2988015590240001,False,True,True
862,0,6,2025-09-30,"Kreis: Winkel im Kreis, Satz Thales",19,regulation,2.277567118539,1,4.625382459712,0.41206440660338,0.076103306416224,0.056677556557064,0.41773809565796,0.4613570321833,0.43746573804472,0.49240516094084,1.9455106405401001,False,True,True
863,0,6,2025-09-30,"Kreis: Winkel im Kreis, Satz Thales",19,kognition,2.2176040705498,1,4.1959607750546,0.52850798764701,0.033057437189919,0.11991473533283,0.3111460283294,0.50972860238967,0.43980333406568,0.39387831994598,-0.4294216846573997,False,True,True
864,0,6,2025-09-30,"Kreis: Winkel im Kreis, Satz Thales",19,motivation,1.2052751378734,1,2.5677818078907,0.35414748083857,0.38945317322984,-0.016509864641924,0.46938195463106,0.38464361882541,0.39297273842287,0.44713277366814,-1.6281789671639002,False,True,True
865,0,6,2025-09-30,"Kreis: Winkel im Kreis, Satz Thales",19,motivation,1.771051310269,1,3.6940393184514,0.33295123459106,0.40703321573119,0.42321656646657,0.47943358563807,0.25647040025774,0.3617915443085,0.34325356467084,1.1262575105606998,False,False,True
866,0,6,2025-09-30,"Kreis: Winkel im Kreis, Satz Thales",19,performanz,-1.8674785612985,-1,2.1129969924978,-0.23666123224212,0.09973348232948,-0.23115913641968,-0.28495457071789,-0.12530584779423,-0.88380141094134,0.050941979720327,-1.5810423259536002,True,True,True
844,0,6,2025-10-28,Algebra: Rationale Zahlen,19,kognition,2.1266007185707,1,4.2434364120772,0.50114942244074,0.11396715072385,0.17824852421908,0.34183623305069,0.44985360536929,0.43478865646368,0.44251784498799,2.1304394195794,True,True,True
845,0,6,2025-10-28,Algebra: Rationale Zahlen,19,kognition,2.5699952975229,1,4.7439700181688,0.54173822142593,0.051012660441897,0.15625665870711,0.32683102774559,0.44699125626712,0.44159368688491,0.42174916774378,0.5005336060915999,False,False,True
846,0,6,2025-10-28,Algebra: Rationale Zahlen,19,methodik,1.3071304723696,1,2.3428052989296,0.51447576205092,0.042683689169047,0.09160513239389,0.31116409404235,0.55793150786012,0.39453333050523,0.40165351508073,-2.4011647192392,False,True,True
847,0,6,2025-10-28,Algebra: Rationale Zahlen,19,kognition,2.2238972144743,1,3.9546306929547,0.56235126959478,0.020922098272622,0.19218035228865,0.30745598822261,0.40913861330308,0.52329609560557,0.33259972485648,1.6118253940251002,False,True,True
848,0,6,2025-10-28,Algebra: Rationale Zahlen,19,performanz,1.8144280300528,1,3.648548811648,0.38885845163842,0.19199426251791,0.31575625939891,0.41583833205431,0.32791525199639,0.49729992682597,0.42949116716453,-0.30608188130670033,False,True,True
835,0,6,2025-11-04,Algebra: Rationale Zahlen,19,kognition,2.1928329711058,1,3.9028243912711,0.56185652560873,0.035514064351567,0.10716096158394,0.3336892807476,0.43935402011948,0.47241530936597,0.37948739649417,0.2542755796231,False,True,True
836,0,6,2025-11-04,Algebra: Rationale Zahlen,19,kognition,1.752927244018,1,3.2645506643148,0.53695655381115,0.12160901291853,0.19430850592622,0.27023992750622,0.42310320660401,0.44252841115942,0.45961902581514,-0.6382737269562999,False,False,True
837,0,6,2025-11-04,Algebra: Rationale Zahlen,19,kognition,1.8497956426329,1,2.9898402914902,0.61869172777574,0.26165124118264,0.37511761181132,0.32912105809137,0.40496483599092,0.3576085578641,0.088533564626579,-0.27471037282459987,False,False,True
838,0,6,2025-11-04,Algebra: Rationale Zahlen,19,kognition,2.1505046567471,1,3.4817423048328,0.61765009927963,0.2872117004452,0.15603886664661,0.2872117004452,0.50103511698974,0.35272549844014,0.23177984225927,0.4919020133426,False,False,True
1444,0,6,2025-11-11,Algebra: Rationale Zahlen Addition,19,performanz,2.034911587693,1,4.2375936204146,0.44755458964527,0.18471160900953,0.27647585423301,0.40997226864095,0.37266138334302,0.48020338143233,0.38933769139254,0.7558513155818001,False,True,True
1445,0,6,2025-11-11,Algebra: Rationale Zahlen Addition,19,kognition,1.2999584535744,1,2.1790951612463,0.59655608948717,0.36482865266828,0.40980739984522,0.39460415496634,0.35073160358203,0.24677962783086,0.058688343660483,-2.0584984591683,False,True,True
1446,0,6,2025-11-11,Algebra: Rationale Zahlen Addition,19,performanz,1.3195872615143,1,1.7830001959488,0.38136155656562,0.022433971544799,0.21359046816581,0.36212796890268,0.22310986354917,0.74008957689225,0.28245480372957,-0.3960949652975001,False,True,True
1447,0,6,2025-11-11,Algebra: Rationale Zahlen Addition,19,methodik,2.0353585414423,1,4.1877424962358,0.39127593926563,0.06814420500992,0.046609447259146,0.42649716325555,0.48602646485718,0.43207738758716,0.48504625202663,2.4047423002870003,False,True,True
1430,0,6,2025-11-18,Grundrechenarten: Rat.zahlen Addition subtr.,19,kognition,2.1118789605959,1,3.9754603937968,0.53122744012662,0.022266357176725,0.15845702965771,0.31305095472288,0.4683200092299,0.49369494887372,0.36211699940813,-0.21228210243900003,False,True,True
1431,0,6,2025-11-18,Grundrechenarten: Rat.zahlen Addition subtr.,19,regulation,2.2355880295845,1,4.6868909949516,0.40716647962595,0.070692363472695,0.050021570961398,0.43339165642599,0.46902056006163,0.43747798125574,0.47698639932709,0.7114306011548002,False,True,True
1432,0,6,2025-11-18,Grundrechenarten: Rat.zahlen Addition subtr.,19,motivation,1.771051310269,1,3.6940393184514,0.33295123459106,0.40703321573119,0.42321656646657,0.47943358563807,0.25647040025774,0.3617915443085,0.34325356467084,-0.9928516765002002,False,True,True
1433,0,6,2025-11-18,Grundrechenarten: Rat.zahlen Addition subtr.,19,regulation,1.6593102589405,1,3.445161991689,0.35697457681494,0.30867452774446,-0.051124322883014,0.44905706607895,0.45666641004076,0.36400878395462,0.48163350420338,-0.24887732676240004,False,True,True
1426,0,6,2025-11-25,Grundrechenarten: Rationale zahlen multiplizieren.,19,kognition,2.5299323006465,1,4.4248015064122,0.57176046866182,0.052169000706233,0.13681307367429,0.33444133727735,0.45024896048661,0.45411408885347,0.36173372051404,0.9796395147231998,False,True,True
1427,0,6,2025-11-25,Grundrechenarten: Rationale zahlen multiplizieren.,19,performanz,1.4780206620485,1,3.1813676431278,0.43697363840821,0.31432923474525,0.046982968609961,0.43014855236104,0.39172434957001,0.46458510363938,0.39207451324792,-1.2434338632843995,False,True,True
1428,0,6,2025-11-25,Grundrechenarten: Rationale zahlen multiplizieren.,19,regulation,1.0748847029185,1,2.1705909655679,0.41016065224904,0.049968981073429,0.032170610827381,0.39633397743253,0.46323979442207,0.45970750767414,0.49520143037311,-1.0107766775599,False,True,True
1429,0,6,2025-11-25,Grundrechenarten: Rationale zahlen multiplizieren.,19,motivation,2.0818792519938,1,4.2766590717479,0.33209301290047,0.37841837691444,0.38256831241431,0.48679923956401,0.28414573900136,0.39297120036295,0.35778751746519,2.1060681061799995,False,True,True
1401,7,6,2025-12-12,Wurzelfunktion/-rechnung: Wurzelrechnung,23,kognition,2.0829911382815,1,4.0637489057853,0.51257744038802,0.23013458756657,0.17127204180886,0.37232291210636,0.40439334712313,0.50538671650944,0.31207265509604,-0.21291016596260004,False,True,True
1402,7,6,2025-12-12,Wurzelfunktion/-rechnung: Wurzelrechnung,23,performanz,1.8146533005108,1,2.9011619883243,0.48967516717457,0.0,0.17265110518826,0.31720137154232,0.35619597135299,0.62548973580807,0.33417546746929,-1.1625869174609997,False,True,True
1403,7,6,2025-12-12,Wurzelfunktion/-rechnung: Wurzelrechnung,23,motivation,1.7915442913418,1,3.3533597644884,0.41425099938255,0.29820749581207,0.29614522655344,0.53425193675745,0.28669873699374,0.4000688015956,0.35225572510267,0.45219777616410006,False,True,True
1404,7,6,2025-12-12,Wurzelfunktion/-rechnung: Wurzelrechnung,23,performanz,1.7572379628335,1,3.5902114839272,0.3971431744353,0.28653829345557,0.14590320911336,0.43892973840054,0.37136167279791,0.48945113016017,0.41079018024235,0.23685171943880023,False,True,True
1398,0,6,2025-12-16,Wurzelfunktion/-rechnung: Wurzelrechnung,19,regulation,2.1118642691366,1,4.2811452631136,0.39453157613398,0.32332874279512,0.17661961816267,0.40009041652994,0.39611788571106,0.38507715333138,0.49329308080285,1.8525923623202996,False,True,True
1399,0,6,2025-12-16,Wurzelfunktion/-rechnung: Wurzelrechnung,19,performanz,2.1257565680491,1,3.3833631186319,0.52299969028213,0.0,0.29892053573149,0.27568601845748,0.36872158033832,0.62829504565806,0.1743527374388,-0.8977821444816998,False,True,True
1400,0,6,2025-12-16,Wurzelfunktion/-rechnung: Wurzelrechnung,19,kognition,2.2935712438157,1,3.7898911954463,0.6051796934895,0.053692576620129,0.1662406082395,0.32704611640905,0.40483368072381,0.46350085312484,0.34285699153796,0.40652807681439995,False,True,True
1394,3,6,2025-12-17,Raumgeometrie: Flächen u. Rauminhalte,19,kognition,1.8124059963247,1,2.7008782028216,0.67104073187158,0.0,0.13221920340388,0.18986342323182,0.46057081054162,0.46390437256253,0.26236264134944,-1.0890129926247,False,False,True
1395,3,6,2025-12-17,Raumgeometrie: Flächen u. Rauminhalte,19,performanz,1.8146533005108,1,2.9011619883243,0.48967516717457,0.0,0.17265110518826,0.31720137154232,0.35619597135299,0.62548973580807,0.33417546746929,0.20028378550269998,False,True,True
1396,3,6,2025-12-17,Raumgeometrie: Flächen u. Rauminhalte,19,performanz,2.2224477744004,1,4.723590507544,0.42040962805,0.22593003878185,0.11044512960084,0.43942386871515,0.4051961049162,0.47049867380845,0.42586709149823,1.8224285192197005,False,False,True
1397,3,6,2025-12-17,Raumgeometrie: Flächen u. Rauminhalte,19,motivation,1.5369106333891,1,3.0257381219646,0.43790454460234,0.050987706223324,0.2277099374948,0.50794400969211,0.29084563611002,0.45239383196929,0.45444797044548,-1.6978523855794005,False,True,True
1389,3,6,2026-01-07,Brüche: Alle rechenarten (wdh),19,kognition,1.919667488646,1,3.1988921097457,0.60010197961283,0.028359326892356,0.086449473354213,0.30337364378423,0.40429765756495,0.44207952411901,0.42504956153813,0.17315398778110014,False,True,True
1390,3,6,2026-01-07,Brüche: Alle rechenarten (wdh),19,regulation,1.5887506947218,1,2.5500239990253,0.30106002388061,0.15568419877999,0.13842952687491,0.37101936000202,0.30931179423061,0.49442664870243,0.62303118128191,-0.6488681107203997,False,True,True
1391,3,6,2026-01-07,Brüche: Alle rechenarten (wdh),19,regulation,2.1507426574126,1,4.0230266961372,0.32285345704235,0.1940878730544,0.24341569490145,0.41164830638065,0.33607032387167,0.48024720787901,0.5346067709195,1.4730026971119,False,False,True
1392,3,6,2026-01-07,Brüche: Alle rechenarten (wdh),19,performanz,2.06132346452,1,3.8092753542734,0.46064846728107,0.033447451813805,0.14540012885798,0.38824406928337,0.41376980713662,0.54113128128023,0.38829864222467,-0.21375134186380018,False,True,True
1393,3,6,2026-01-07,Brüche: Alle rechenarten (wdh),19,motivation,1.2623925324906,1,2.6261746889041,0.41358193012077,0.4120300862581,0.035560809429602,0.48069449868637,0.29942201539725,0.42667263452277,0.39387653764832,-1.1831006653692997,False,True,True
1384,3,6,2026-01-14,Algebra: Division Dezimalzahlen,19,kognition,1.7348832013882,1,3.586103254132,0.48377814041128,0.21624124958158,0.25466237068262,0.40759703466828,0.38794169160328,0.41830305549323,0.40339606808647,0.9599285652278997,False,True,True
1385,3,6,2026-01-14,Algebra: Division Dezimalzahlen,19,performanz,1.6348496052309,1,2.5891291552071,0.50370779347505,0.0,0.19345833502926,0.30327613977023,0.35909799288386,0.6314259324158,0.29869401277169,-0.9969740989249001,False,True,True
1386,3,6,2026-01-14,Algebra: Division Dezimalzahlen,19,performanz,2.1602420544193,1,4.0730731755336,0.50793164389237,0.029806912452068,0.14201670599099,0.36940497938456,0.35646034890973,0.5303702284784,0.41967456397547,1.4839440203265002,False,False,True
1387,3,6,2026-01-14,Algebra: Division Dezimalzahlen,19,kognition,1.9152788377772,1,3.9488118876419,0.48502538029663,0.025324008741178,0.23795142617514,0.38678225946455,0.4546744260224,0.46868110841995,0.36261797767101,-0.12426128789169999,False,True,True
