cluster,n,anteil,pca_x,pca_y,d_semantisch_mean,polaritaet_mean,dominante_dimension_modus,sum_kognition_mean,sum_sozial_mean,sum_affektiv_mean,sum_motivation_mean,sum_methodik_mean,sum_performanz_mean,sum_regulation_mean
0,826,0.9706227967097533,0.270675686892268,-0.0011999691012596911,3.5238003353310976,1.0,kognition,1.6856742559320559,0.4677270933261119,0.6008988569399512,1.3150520807125619,1.4283991546191155,1.5971883377629819,1.4270485205564651
1,25,0.02937720329024677,-8.943124694920535,0.03964697910561994,2.54645083416732,-0.6,performanz,-0.7745899786357185,-0.23456361416922186,-0.4136755772092968,-0.8343290613575237,-0.7204567133011149,-1.2487965961590626,-1.0163300868690706
