id,zeitpunkt,lehrkraft_id,gruppe_id,teilnehmer_id,from_cluster,to_cluster,delta_norm,threshold,cluster_change,polaritaetswechsel,dominanzwechsel,dominante_dimension_alt,dominante_dimension_neu
2218,2026-01-28 17:10:00,23,4,12,0,0,1.1711195455964956,1.992983558076101,0,0,1,performanz,kognition
1661,2025-12-17 17:10:00,23,4,13,0,0,1.7859649377706517,3.985060925250031,0,0,1,regulation,kognition
1662,2025-12-17 17:10:00,23,4,13,0,0,1.4222911905766404,3.985060925250031,0,0,1,kognition,performanz
1663,2025-12-17 17:10:00,23,4,13,0,0,1.2760285546844525,3.985060925250031,0,0,1,performanz,kognition
1654,2026-01-07 17:10:00,23,4,13,0,0,1.7257991881676287,3.985060925250031,0,0,1,kognition,performanz
1655,2026-01-07 17:10:00,23,4,13,0,0,1.1501263609661834,3.985060925250031,0,0,1,performanz,kognition
1656,2026-01-07 17:10:00,23,4,13,0,0,0.803214533460052,3.985060925250031,0,0,1,kognition,regulation
1657,2026-01-07 17:10:00,23,4,13,0,0,1.6101065653927062,3.985060925250031,0,0,1,regulation,performanz
1649,2026-01-14 17:10:00,23,4,13,0,0,1.7253878987253561,3.985060925250031,0,0,1,performanz,kognition
1651,2026-01-14 17:10:00,23,4,13,0,0,1.4618233117347261,3.985060925250031,0,0,1,kognition,performanz
1652,2026-01-14 17:10:00,23,4,13,0,0,1.8995418677973466,3.985060925250031,0,0,1,performanz,regulation
1653,2026-01-14 17:10:00,23,4,13,0,0,1.1954873286799013,3.985060925250031,0,0,1,regulation,methodik
1644,2026-01-21 17:10:00,23,4,13,0,1,8.415733770612892,3.985060925250031,1,1,1,methodik,regulation
1645,2026-01-21 17:10:00,23,4,13,1,0,6.494617517562845,3.985060925250031,1,1,0,regulation,regulation
1646,2026-01-21 17:10:00,23,4,13,0,0,3.307097237020657,3.985060925250031,0,0,1,regulation,performanz
1647,2026-01-21 17:10:00,23,4,13,0,0,0.6726350652316007,3.985060925250031,0,0,1,performanz,kognition
1648,2026-01-21 17:10:00,23,4,13,0,0,3.1806026167726427,3.985060925250031,0,0,1,kognition,regulation
1640,2026-01-28 17:10:00,23,4,13,0,0,3.052970353306794,3.985060925250031,0,0,1,regulation,kognition
1641,2026-01-28 17:10:00,23,4,13,0,0,0.9383782817302022,3.985060925250031,0,0,1,kognition,performanz
1643,2026-01-28 17:10:00,23,4,13,0,0,2.4096586577184596,3.985060925250031,0,0,1,performanz,regulation
3043,2025-12-17 17:10:00,23,4,14,0,0,1.831794592720972,2.4534518585330516,0,0,1,kognition,methodik
3044,2025-12-17 17:10:00,23,4,14,0,0,0.6569735685948656,2.4534518585330516,0,0,1,methodik,regulation
3045,2025-12-17 17:10:00,23,4,14,0,0,0.8755200172632616,2.4534518585330516,0,0,1,regulation,kognition
3046,2025-12-17 17:10:00,23,4,14,0,0,3.077160433075124,2.4534518585330516,0,0,0,kognition,kognition
3036,2026-01-07 17:10:00,23,4,14,0,0,2.4817538529934984,2.4534518585330516,0,0,1,kognition,regulation
3038,2026-01-07 17:10:00,23,4,14,0,0,1.7954974750231203,2.4534518585330516,0,0,1,regulation,kognition
3039,2026-01-07 17:10:00,23,4,14,0,0,2.2657181121338152,2.4534518585330516,0,0,1,kognition,regulation
3040,2026-01-07 17:10:00,23,4,14,0,0,1.0667357796320678,2.4534518585330516,0,0,1,regulation,performanz
2790,2026-01-07 17:10:00,23,4,22,0,0,1.4457281291628228,1.5884386270803652,0,0,1,performanz,motivation
2778,2026-01-14 17:10:00,23,4,22,0,0,1.3501835126510664,1.5884386270803652,0,0,1,motivation,performanz
2781,2026-01-14 17:10:00,23,4,22,0,0,1.8130781288076812,1.5884386270803652,0,0,0,performanz,performanz
2773,2026-01-21 17:10:00,23,4,22,0,0,1.049359252059768,1.5884386270803652,0,0,1,performanz,regulation
2774,2026-01-21 17:10:00,23,4,22,0,0,1.308955397911683,1.5884386270803652,0,0,1,regulation,kognition
2775,2026-01-21 17:10:00,23,4,22,0,0,1.6449793517704905,1.5884386270803652,0,0,0,kognition,kognition
2777,2026-01-21 17:10:00,23,4,22,0,0,1.0868294466947455,1.5884386270803652,0,0,1,kognition,performanz
2765,2026-01-28 17:10:00,23,4,22,0,0,0.7040624276948606,1.5884386270803652,0,0,1,performanz,kognition
2766,2026-01-28 17:10:00,23,4,22,0,0,1.272446126855214,1.5884386270803652,0,0,1,kognition,performanz
2767,2026-01-28 17:10:00,23,4,22,0,0,1.6210133541663199,1.5884386270803652,0,0,1,performanz,motivation
1787,2025-12-18 15:35:00,23,5,9,0,0,1.6507405606112313,2.013372182980884,0,0,1,performanz,regulation
1788,2025-12-18 15:35:00,23,5,9,0,0,1.1550508863076154,2.013372182980884,0,0,1,regulation,kognition
1770,2026-01-08 15:35:00,23,5,9,0,0,1.568000421754671,2.013372182980884,0,0,1,kognition,regulation
1771,2026-01-08 15:35:00,23,5,9,0,0,1.662844852696893,2.013372182980884,0,0,1,regulation,performanz
1772,2026-01-08 15:35:00,23,5,9,0,0,2.0841568322345037,2.013372182980884,0,0,1,performanz,kognition
1760,2026-01-15 15:35:00,23,5,9,0,0,2.841308583701187,2.013372182980884,0,0,1,kognition,methodik
1761,2026-01-15 15:35:00,23,5,9,0,0,1.748715448403265,2.013372182980884,0,0,1,methodik,performanz
1762,2026-01-15 15:35:00,23,5,9,0,0,1.1323705163027489,2.013372182980884,0,0,1,performanz,kognition
1750,2026-01-22 15:35:00,23,5,9,0,0,1.878093345074475,2.013372182980884,0,0,1,kognition,performanz
1751,2026-01-22 15:35:00,23,5,9,0,0,0.5048349524274975,2.013372182980884,0,0,1,performanz,kognition
1752,2026-01-22 15:35:00,23,5,9,0,0,1.646394232537651,2.013372182980884,0,0,1,kognition,regulation
1753,2026-01-22 15:35:00,23,5,9,0,0,1.4154430366512962,2.013372182980884,0,0,1,regulation,performanz
1754,2026-01-22 15:35:00,23,5,9,0,0,1.3727018519801535,2.013372182980884,0,0,1,performanz,kognition
1742,2026-01-29 15:35:00,23,5,9,0,0,0.881510393503535,2.013372182980884,0,0,1,kognition,performanz
1743,2026-01-29 15:35:00,23,5,9,0,0,1.141797800507844,2.013372182980884,0,0,1,performanz,regulation
1744,2026-01-29 15:35:00,23,5,9,0,0,1.3636358066274008,2.013372182980884,0,0,1,regulation,performanz
1745,2026-01-29 15:35:00,23,5,9,0,0,2.187491711114308,2.013372182980884,0,0,0,performanz,performanz
1119,2026-01-08 15:35:00,23,5,10,0,0,1.9866867102072145,5.904624453502963,0,0,1,performanz,regulation
1120,2026-01-08 15:35:00,23,5,10,0,0,0.947140435283833,5.904624453502963,0,0,1,regulation,motivation
1121,2026-01-08 15:35:00,23,5,10,0,0,1.469274993567408,5.904624453502963,0,0,1,motivation,regulation
1105,2026-01-22 15:35:00,23,5,10,0,0,2.0785027469685584,5.904624453502963,0,0,1,regulation,kognition
1106,2026-01-22 15:35:00,23,5,10,0,1,5.822232653919824,5.904624453502963,1,1,1,kognition,performanz
1107,2026-01-22 15:35:00,23,5,10,1,0,4.846822478902426,5.904624453502963,1,1,1,performanz,motivation
1108,2026-01-22 15:35:00,23,5,10,0,0,1.7331781573571423,5.904624453502963,0,0,1,motivation,kognition
2930,2026-01-29 15:35:00,23,5,10,0,1,8.872718350111601,5.904624453502963,1,1,1,kognition,regulation
2931,2026-01-29 15:35:00,23,5,10,1,0,7.492044870056409,5.904624453502963,1,1,0,regulation,regulation
2933,2026-01-29 15:35:00,23,5,10,0,0,0.9531020314849836,5.904624453502963,0,0,1,regulation,performanz
1301,2026-01-08 15:35:00,23,5,15,0,0,1.4860416590312635,3.457643258977104,0,0,1,kognition,performanz
1296,2026-01-15 15:35:00,23,5,15,0,0,1.0868294466947455,3.457643258977104,0,0,1,performanz,kognition
1288,2026-01-22 15:35:00,23,5,15,0,0,1.264949529235229,3.457643258977104,0,0,1,kognition,regulation
1289,2026-01-22 15:35:00,23,5,15,0,0,1.662844852696893,3.457643258977104,0,0,1,regulation,performanz
1290,2026-01-22 15:35:00,23,5,15,0,0,2.344871596526247,3.457643258977104,0,0,1,performanz,regulation
1282,2026-01-29 15:35:00,23,5,15,0,0,1.6464987428286064,3.457643258977104,0,0,1,regulation,kognition
1284,2026-01-29 15:35:00,23,5,15,0,1,6.497314800823257,3.457643258977104,1,1,1,kognition,performanz
1285,2026-01-29 15:35:00,23,5,15,1,0,4.335865253085917,3.457643258977104,1,1,1,performanz,kognition
1286,2026-01-29 15:35:00,23,5,15,0,0,0.9727960320287917,3.457643258977104,0,0,1,kognition,regulation
1604,2025-12-17 17:10:00,23,6,5,0,0,1.5711417760180557,1.505211649694452,0,0,1,kognition,performanz
1590,2026-01-07 17:10:00,23,6,5,0,0,1.1914403917729972,1.505211649694452,0,0,1,performanz,kognition
1591,2026-01-07 17:10:00,23,6,5,0,0,0.9147797395756894,1.505211649694452,0,0,1,kognition,motivation
1592,2026-01-07 17:10:00,23,6,5,0,0,1.0228449394570063,1.505211649694452,0,0,1,motivation,kognition
1593,2026-01-07 17:10:00,23,6,5,0,0,1.5179439330877087,1.505211649694452,0,0,1,kognition,performanz
2793,2025-12-18 17:10:00,23,6,22,0,0,0.8054215574425982,2.1596585868128892,0,0,1,regulation,kognition
2796,2025-12-18 17:10:00,23,6,22,0,0,2.4579308935702375,2.1596585868128892,0,0,1,kognition,regulation
1403,2025-12-12 15:35:00,23,7,6,0,0,1.2772185354982561,1.9091208247114038,0,0,1,kognition,motivation
1404,2025-12-12 15:35:00,23,7,6,0,0,0.8161774908957349,1.9091208247114038,0,0,1,motivation,performanz
1372,2026-01-23 15:35:00,23,7,6,0,0,2.0824738223350217,1.9091208247114038,0,0,1,performanz,regulation
1374,2026-01-23 15:35:00,23,7,6,0,0,1.9736300345419138,1.9091208247114038,0,0,1,regulation,performanz
1716,2025-12-12 15:35:00,23,7,11,0,0,1.8188238134965053,2.1286554253955114,0,0,1,kognition,performanz
1717,2025-12-12 15:35:00,23,7,11,0,0,2.026088771557969,2.1286554253955114,0,0,1,performanz,kognition
1718,2025-12-12 15:35:00,23,7,11,0,0,0.8916748277572539,2.1286554253955114,0,0,1,kognition,performanz
1685,2026-01-23 15:35:00,23,7,11,0,0,1.5172275924708503,2.1286554253955114,0,0,1,performanz,regulation
1686,2026-01-23 15:35:00,23,7,11,0,0,2.107693375275079,2.1286554253955114,0,0,1,regulation,kognition
1687,2026-01-23 15:35:00,23,7,11,0,0,1.1946531980118096,2.1286554253955114,0,0,1,kognition,performanz
1688,2026-01-23 15:35:00,23,7,11,0,0,2.5351021387968036,2.1286554253955114,0,0,0,performanz,performanz
1546,2026-01-23 15:35:00,23,7,20,0,0,2.8922975355306373,2.577114463241391,0,0,1,kognition,performanz
2183,2025-12-12 15:35:00,23,7,24,0,0,0.9717027584712983,5.1358982924398315,0,0,1,performanz,kognition
2185,2025-12-12 15:35:00,23,7,24,0,0,1.9681955927380217,5.1358982924398315,0,0,1,kognition,performanz
2186,2025-12-12 15:35:00,23,7,24,0,1,5.234387027441621,5.1358982924398315,1,1,0,performanz,performanz
2169,2026-01-23 15:35:00,23,7,24,1,0,7.0092541699331345,5.1358982924398315,1,1,1,performanz,methodik
2170,2026-01-23 15:35:00,23,7,24,0,0,1.3758428435152468,5.1358982924398315,0,0,1,methodik,kognition
2171,2026-01-23 15:35:00,23,7,24,0,0,1.3311940790576213,5.1358982924398315,0,0,1,kognition,performanz
1533,2025-11-13 14:15:00,23,11,8,0,0,1.9221920544230782,2.9413761714161595,0,0,1,regulation,motivation
1534,2025-11-13 14:15:00,23,11,8,0,0,1.3367745957827284,2.9413761714161595,0,0,1,motivation,performanz
1535,2025-11-13 14:15:00,23,11,8,0,0,0.908255410301026,2.9413761714161595,0,0,1,performanz,methodik
1536,2025-11-13 14:15:00,23,11,8,0,0,1.4188141756587167,2.9413761714161595,0,0,1,methodik,kognition
1529,2025-11-20 14:15:00,23,11,8,0,1,3.8164618286200227,2.9413761714161595,1,0,0,kognition,kognition
1530,2025-11-20 14:15:00,23,11,8,1,0,3.2885678023820812,2.9413761714161595,1,0,1,kognition,regulation
1531,2025-11-20 14:15:00,23,11,8,0,0,1.634485545538557,2.9413761714161595,0,0,1,regulation,kognition
2701,2025-10-20 17:10:00,24,0,17,0,0,1.4050132514726612,1.334124504817105,0,0,0,kognition,kognition
1247,2026-01-05 15:35:00,24,1,43,0,0,1.153932038080011,1.8222200620768778,0,0,1,performanz,kognition
1249,2026-01-05 15:35:00,24,1,43,0,0,1.8209683769769032,1.8222200620768778,0,0,1,kognition,methodik
1487,2025-12-23 17:10:00,25,2,8,0,0,1.1254121129006465,2.2667828910995977,0,0,1,kognition,performanz
1488,2025-12-23 17:10:00,25,2,8,0,0,2.558133090546493,2.2667828910995977,0,0,1,performanz,regulation
1782,2025-12-23 17:10:00,25,2,9,0,0,1.308860758691089,3.125612281112601,0,0,1,methodik,regulation
1783,2025-12-23 17:10:00,25,2,9,0,0,3.125612281112601,3.125612281112601,0,0,1,regulation,kognition
1895,2026-01-05 17:10:00,26,0,45,0,0,1.4083478794427222,1.9170490513314598,0,0,1,performanz,kognition
1897,2026-01-05 17:10:00,26,0,45,0,0,1.2242527884738434,1.9170490513314598,0,0,1,kognition,performanz
1898,2026-01-05 17:10:00,26,0,45,0,0,2.4131327067353565,1.9170490513314598,0,0,1,performanz,motivation
1888,2026-01-12 17:10:00,26,0,45,0,0,1.256436979171405,1.9170490513314598,0,0,1,motivation,performanz
1889,2026-01-12 17:10:00,26,0,45,0,0,1.4856317171560365,1.9170490513314598,0,0,1,performanz,kognition
1890,2026-01-12 17:10:00,26,0,45,0,0,1.4049976443296948,1.9170490513314598,0,0,1,kognition,performanz
1882,2026-01-19 17:10:00,26,0,45,0,0,0.8284719113283673,1.9170490513314598,0,0,1,performanz,kognition
1883,2026-01-19 17:10:00,26,0,45,0,0,1.7929068597774438,1.9170490513314598,0,0,1,kognition,performanz
1885,2026-01-19 17:10:00,26,0,45,0,0,1.290678711047749,1.9170490513314598,0,0,1,performanz,motivation
1886,2026-01-19 17:10:00,26,0,45,0,0,1.6515031662674322,1.9170490513314598,0,0,1,motivation,kognition
1887,2026-01-19 17:10:00,26,0,45,0,0,1.471186828001834,1.9170490513314598,0,0,1,kognition,performanz
1877,2026-01-26 17:10:00,26,0,45,0,0,1.4146992931388886,1.9170490513314598,0,0,1,performanz,regulation
1878,2026-01-26 17:10:00,26,0,45,0,0,0.9852188099656084,1.9170490513314598,0,0,1,regulation,methodik
1879,2026-01-26 17:10:00,26,0,45,0,0,2.0264399993130198,1.9170490513314598,0,0,1,methodik,performanz
1880,2026-01-26 17:10:00,26,0,45,0,0,1.0879639832236516,1.9170490513314598,0,0,1,performanz,kognition
1881,2026-01-26 17:10:00,26,0,45,0,0,2.180971886592588,1.9170490513314598,0,0,1,kognition,performanz
2145,2025-11-11 17:10:00,28,0,40,0,0,1.7996144929308242,2.4538261242462176,0,0,1,performanz,methodik
2146,2025-11-11 17:10:00,28,0,40,0,0,2.27617600495336,2.4538261242462176,0,0,1,methodik,regulation
2147,2025-11-11 17:10:00,28,0,40,0,0,1.7842528856733508,2.4538261242462176,0,0,1,regulation,performanz
2148,2025-11-11 17:10:00,28,0,40,0,0,1.8135482341295153,2.4538261242462176,0,0,1,performanz,kognition
2134,2025-11-25 17:10:00,28,0,40,0,0,0.8037199517885225,2.4538261242462176,0,0,1,kognition,performanz
2135,2025-11-25 17:10:00,28,0,40,0,0,1.082396822350186,2.4538261242462176,0,0,1,performanz,kognition
2137,2025-11-25 17:10:00,28,0,40,0,0,2.4876121764966213,2.4538261242462176,0,0,0,kognition,kognition
2126,2025-12-02 17:10:00,28,0,40,0,0,1.726895578840224,2.4538261242462176,0,0,1,kognition,performanz
2127,2025-12-02 17:10:00,28,0,40,0,0,1.0892276847554565,2.4538261242462176,0,0,1,performanz,motivation
2116,2025-12-09 17:10:00,28,0,40,0,0,1.4760424192595685,2.4538261242462176,0,0,1,motivation,kognition
2117,2025-12-09 17:10:00,28,0,40,0,0,1.1626213141414503,2.4538261242462176,0,0,1,kognition,regulation
2118,2025-12-09 17:10:00,28,0,40,0,0,0.8603165363973074,2.4538261242462176,0,0,1,regulation,kognition
2119,2025-12-09 17:10:00,28,0,40,0,0,1.0518287943923261,2.4538261242462176,0,0,1,kognition,performanz
2107,2025-12-16 17:10:00,28,0,40,0,0,0.6412112234402755,2.4538261242462176,0,0,1,performanz,kognition
2108,2025-12-16 17:10:00,28,0,40,0,0,2.881068704667871,2.4538261242462176,0,0,1,kognition,regulation
2109,2025-12-16 17:10:00,28,0,40,0,0,2.0231686988578885,2.4538261242462176,0,0,1,regulation,performanz
2111,2025-12-16 17:10:00,28,0,40,0,0,0.844669384936443,2.4538261242462176,0,0,1,performanz,motivation
2082,2026-01-13 17:10:00,28,0,40,0,0,1.415179643099127,2.4538261242462176,0,0,1,motivation,performanz
2083,2026-01-13 17:10:00,28,0,40,0,0,1.9091929988937577,2.4538261242462176,0,0,1,performanz,kognition
2084,2026-01-13 17:10:00,28,0,40,0,0,2.0922729114459173,2.4538261242462176,0,0,1,kognition,regulation
2085,2026-01-13 17:10:00,28,0,40,0,0,1.9476148501084427,2.4538261242462176,0,0,1,regulation,kognition
2075,2026-01-20 17:10:00,28,0,40,0,1,2.386018208326653,2.4538261242462176,1,0,1,kognition,performanz
2076,2026-01-20 17:10:00,28,0,40,1,1,2.630577457889809,2.4538261242462176,0,1,0,performanz,performanz
2063,2026-01-27 17:10:00,28,0,40,1,0,4.067887236810533,2.4538261242462176,1,1,0,performanz,performanz
2064,2026-01-27 17:10:00,28,0,40,0,0,2.3427597931086663,2.4538261242462176,0,0,1,performanz,kognition
2065,2026-01-27 17:10:00,28,0,40,0,0,2.3519919405293424,2.4538261242462176,0,0,1,kognition,regulation
2066,2026-01-27 17:10:00,28,0,40,0,0,1.6509168172375712,2.4538261242462176,0,0,1,regulation,motivation
2067,2026-01-27 17:10:00,28,0,40,0,0,1.3008567717911685,2.4538261242462176,0,0,1,motivation,kognition
2099,2025-12-23 17:10:00,29,0,40,0,0,0.9693005721965284,1.5123535898665605,0,0,1,regulation,kognition
2100,2025-12-23 17:10:00,29,0,40,0,0,1.388910500997883,1.5123535898665605,0,0,1,kognition,regulation
2102,2025-12-23 17:10:00,29,0,40,0,0,1.4965052685555833,1.5123535898665605,0,0,1,regulation,performanz
2154,2025-11-04 17:10:00,30,0,40,0,0,1.6563652445434551,1.7968926893724895,0,0,1,kognition,performanz
2155,2025-11-04 17:10:00,30,0,40,0,0,1.5764938697455664,1.7968926893724895,0,0,1,performanz,kognition
2156,2025-11-04 17:10:00,30,0,40,0,0,1.8595379986403158,1.7968926893724895,0,0,1,kognition,performanz
2157,2025-11-04 17:10:00,30,0,40,0,0,1.0445107156181281,1.7968926893724895,0,0,1,performanz,motivation
