pair_id,strategies,teilnehmer_id,gruppe_id,lehrer_datum,teilnehmer_datum,day_delta_tn_minus_lk,abs_day_delta,recursive_lag_rank,ue_match,dominance_match,polarity_match,cosine_similarity,cosine_klasse,match_score,lehrer_dichte,teilnehmer_dichte,dichte_delta_lk_minus_tn,lk_dominante_dimension,tn_dominante_dimension,emotion_valenz,emotion_aktivierung,lk_kognition,tn_kognition,delta_kognition,lk_sozial,tn_sozial,delta_sozial,lk_affektiv,tn_affektiv,delta_affektiv,lk_motivation,tn_motivation,delta_motivation,lk_methodik,tn_methodik,delta_methodik,lk_performanz,tn_performanz,delta_performanz,lk_regulation,tn_regulation,delta_regulation
LK00214__TN00185,recursive_lag_1;semantic_neighborhood,10,5,2025-11-06,2025-11-12,6,6,1.0,False,False,True,0.8682829327297794,hoch,0.6408448631480119,3.29859003401402,1.8093409162582,1.48924911775582,kognition,methodik,0.16235294117647,0.54411764705882,0.385651004556832,0.43979809070858,-0.054147086151748014,0.04947462092275521,0.4868913163625,-0.43741669543974476,0.1048447532534044,0.12039719552831,-0.015552442274905612,0.22230957993333597,0.18397282791891,0.03833675201442596,0.289281649799924,0.55268744019527,-0.26340579039534606,0.221781140962844,0.44472059141294,-0.22293945045009603,0.147972871450612,0.13391485083684,0.01405802061377201
LK00214__TN00134,semantic_neighborhood,10,5,2025-11-06,2025-10-29,-8,8,,False,False,True,0.8757829240301821,hoch,0.6297369943528605,3.29859003401402,1.9324725746579,1.36611745935612,kognition,methodik,0.41608695652174,0.52173913043478,0.385651004556832,0.41177540673775,-0.026124402180917994,0.04947462092275521,0.48142718261835,-0.43195256169559476,0.1048447532534044,0.20948126597948,-0.1046365127260756,0.22230957993333597,0.21302885173051,0.009280728202825966,0.289281649799924,0.51747176782551,-0.22819011802558598,0.221781140962844,0.4548937866001,-0.233112645637256,0.147972871450612,0.18627882637957,-0.038305954928958
LK00214__TN00252,recursive_lag_3;semantic_neighborhood,10,5,2025-11-06,2025-12-03,27,27,3.0,False,False,True,0.883438893755938,hoch,0.6179703777437002,3.29859003401402,2.098224528331,1.20036550568302,kognition,methodik,0.595,0.475,0.385651004556832,0.37924667723944,0.006404327317391989,0.04947462092275521,0.46524595558976,-0.4157713346670048,0.1048447532534044,0.28569073070564,-0.1808459774522356,0.22230957993333597,0.30352192244183,-0.08121234250849405,0.289281649799924,0.47659341792122,-0.18731176812129602,0.221781140962844,0.41895886505633,-0.19717772409348602,0.147972871450612,0.25160602144626,-0.10363314999564799
LK00214__TN00225,recursive_lag_2;semantic_neighborhood,10,5,2025-11-06,2025-11-26,20,20,2.0,False,False,True,0.8530202411123659,hoch,0.6098350930661686,3.29859003401402,1.8243494110294,1.4742406229846199,kognition,methodik,0.23571428571429,0.50714285714286,0.385651004556832,0.38952971025535,-0.0038787056985180035,0.04947462092275521,0.51963729850711,-0.4701626775843548,0.1048447532534044,0.14508182180479,-0.04023706855138562,0.22230957993333597,0.19162538950133,0.03068419043200596,0.289281649799924,0.54814061023957,-0.25885896043964596,0.221781140962844,0.42066604971874,-0.198884908755896,0.147972871450612,0.20750085019785,-0.059527978747238
LK00214__TN00280,semantic_neighborhood,10,5,2025-11-06,2025-12-10,34,34,,False,False,True,0.8412641913615424,hoch,0.6063500460827353,3.29859003401402,1.8838040709754,1.41478596303862,kognition,methodik,-0.044166666666667,0.56666666666667,0.385651004556832,0.42241371737594,-0.036762712819108034,0.04947462092275521,0.52174064037694,-0.4722660194541848,0.1048447532534044,0.052759566459141,0.0520851867942634,0.22230957993333597,0.1774630177994,0.04484656213393598,0.289281649799924,0.53084076782537,-0.24155911802544605,0.221781140962844,0.46664607032091,-0.244864929358066,0.147972871450612,0.12460410996117,0.023368761489442003
LK00244__TN00185,temporal_window;semantic_neighborhood,10,5,2025-11-13,2025-11-12,-1,1,,False,False,True,0.8951261074042194,hoch,0.7644659416509182,3.8757003118551663,1.8093409162582,2.066359395596966,kognition,methodik,0.16235294117647,0.54411764705882,0.43533612921247333,0.43979809070858,-0.00446196149610667,0.23341178991175668,0.4868913163625,-0.25347952645074334,0.2091102049912437,0.12039719552831,0.08871300946293369,0.40452003251193,0.18397282791891,0.22054720459302002,0.3901526188691533,0.55268744019527,-0.16253482132611674,0.45451255365346,0.44472059141294,0.00979196224051998,0.37434332207789667,0.13391485083684,0.24042847124105668
LK00244__TN00085,semantic_neighborhood,10,5,2025-11-13,2025-10-01,-43,43,,False,True,True,0.9314406399013636,hoch,0.7311462951361476,3.8757003118551663,2.1081293594746,1.7675709523805665,kognition,kognition,0.33214285714286,0.53214285714286,0.43533612921247333,0.47435419227541,-0.03901806306293665,0.23341178991175668,0.46306004484028,-0.22964825492852334,0.2091102049912437,0.17236203421898,0.036748170772263694,0.40452003251193,0.20887000971367,0.19565002279826002,0.3901526188691533,0.47435419227541,-0.08420157340625667,0.45451255365346,0.47435419227541,-0.019841638621949986,0.37434332207789667,0.19288427343399,0.18145904864390666
LK00244__TN00252,recursive_lag_2;semantic_neighborhood,10,5,2025-11-13,2025-12-03,20,20,2.0,False,False,True,0.9506964092554615,hoch,0.6366960393055199,3.8757003118551663,2.098224528331,1.7774757835241664,kognition,methodik,0.595,0.475,0.43533612921247333,0.37924667723944,0.05608945197303333,0.23341178991175668,0.46524595558976,-0.23183416567800333,0.2091102049912437,0.28569073070564,-0.0765805257143963,0.40452003251193,0.30352192244183,0.10099811007010001,0.3901526188691533,0.47659341792122,-0.0864407990520667,0.45451255365346,0.41895886505633,0.035553688597129984,0.37434332207789667,0.25160602144626,0.12273730063163668
LK00244__TN00134,semantic_neighborhood,10,5,2025-11-13,2025-10-29,-15,15,,False,False,True,0.9232272962740935,hoch,0.6302350958751928,3.8757003118551663,1.9324725746579,1.9432277371972664,kognition,methodik,0.41608695652174,0.52173913043478,0.43533612921247333,0.41177540673775,0.02356072247472335,0.23341178991175668,0.48142718261835,-0.2480153927065933,0.2091102049912437,0.20948126597948,-0.00037106098823630473,0.40452003251193,0.21302885173051,0.19149118078142002,0.3901526188691533,0.51747176782551,-0.12731914895635665,0.45451255365346,0.4548937866001,-0.00038123294663999774,0.37434332207789667,0.18627882637957,0.18806449569832667
LK00244__TN00225,recursive_lag_1;semantic_neighborhood,10,5,2025-11-13,2025-11-26,13,13,1.0,False,False,True,0.904211225810674,hoch,0.6262828328453236,3.8757003118551663,1.8243494110294,2.051350900825766,kognition,methodik,0.23571428571429,0.50714285714286,0.43533612921247333,0.38952971025535,0.04580641895712334,0.23341178991175668,0.51963729850711,-0.28622550859535334,0.2091102049912437,0.14508182180479,0.06402838318645368,0.40452003251193,0.19162538950133,0.21289464301060002,0.3901526188691533,0.54814061023957,-0.15798799137041664,0.45451255365346,0.42066604971874,0.033846503934719996,0.37434332207789667,0.20750085019785,0.16684247188004667
LK00244__TN00280,recursive_lag_3;semantic_neighborhood,10,5,2025-11-13,2025-12-10,27,27,3.0,False,False,True,0.8764003882977424,hoch,0.6160347887426965,3.8757003118551663,1.8838040709754,1.9918962408797662,kognition,methodik,-0.044166666666667,0.56666666666667,0.43533612921247333,0.42241371737594,0.01292241183653331,0.23341178991175668,0.52174064037694,-0.2883288504651833,0.2091102049912437,0.052759566459141,0.15635063853210268,0.40452003251193,0.1774630177994,0.22705701471253004,0.3901526188691533,0.53084076782537,-0.14068814895621673,0.45451255365346,0.46664607032091,-0.012133516667449995,0.37434332207789667,0.12460410996117,0.24973921211672667
LK00266__TN00225,recursive_lag_1;semantic_neighborhood,10,5,2025-11-20,2025-11-26,6,6,1.0,False,False,True,0.8407477164356082,hoch,0.6332726786671148,3.5511860828593598,1.8243494110294,1.7268366718299597,regulation,methodik,0.23571428571429,0.50714285714286,0.34970082592727997,0.38952971025535,-0.039828884328070024,0.0301539416384304,0.51963729850711,-0.48948335686867966,0.052697264990236393,0.14508182180479,-0.09238455681455363,0.21376009426829395,0.19162538950133,0.022134704766963942,0.292648144688636,0.54814061023957,-0.25549246555093397,0.25222621346144997,0.42066604971874,-0.16843983625729003,0.23612234790562203,0.20750085019785,0.02862149770777203
LK00266__TN00185,semantic_neighborhood,10,5,2025-11-20,2025-11-12,-8,8,,False,False,True,0.8467393694212143,hoch,0.6217500168353943,3.5511860828593598,1.8093409162582,1.7418451666011598,regulation,methodik,0.16235294117647,0.54411764705882,0.34970082592727997,0.43979809070858,-0.09009726478130003,0.0301539416384304,0.4868913163625,-0.4567373747240696,0.052697264990236393,0.12039719552831,-0.0676999305380736,0.21376009426829395,0.18397282791891,0.029787266349383945,0.292648144688636,0.55268744019527,-0.26003929550663407,0.25222621346144997,0.44472059141294,-0.19249437795149005,0.23612234790562203,0.13391485083684,0.10220749706878204
LK00266__TN00252,recursive_lag_2;semantic_neighborhood,10,5,2025-11-20,2025-12-03,13,13,2.0,False,False,True,0.8654127540158733,hoch,0.6156132531017534,3.5511860828593598,2.098224528331,1.4529615545283598,regulation,methodik,0.595,0.475,0.34970082592727997,0.37924667723944,-0.029545851312160032,0.0301539416384304,0.46524595558976,-0.4350920139513296,0.052697264990236393,0.28569073070564,-0.2329934657154036,0.21376009426829395,0.30352192244183,-0.08976182817353606,0.292648144688636,0.47659341792122,-0.18394527323258403,0.25222621346144997,0.41895886505633,-0.16673265159488004,0.23612234790562203,0.25160602144626,-0.015483673540637954
LK00266__TN00134,semantic_neighborhood,10,5,2025-11-20,2025-10-29,-22,22,,False,False,True,0.855807661078981,hoch,0.6104777851926932,3.5511860828593598,1.9324725746579,1.6187135082014599,regulation,methodik,0.41608695652174,0.52173913043478,0.34970082592727997,0.41177540673775,-0.062074580810470015,0.0301539416384304,0.48142718261835,-0.4512732409799196,0.052697264990236393,0.20948126597948,-0.1567840009892436,0.21376009426829395,0.21302885173051,0.0007312425377839493,0.292648144688636,0.51747176782551,-0.22482362313687398,0.25222621346144997,0.4548937866001,-0.20266757313865003,0.23612234790562203,0.18627882637957,0.04984352152605204
LK00266__TN00280,recursive_lag_3;semantic_neighborhood,10,5,2025-11-20,2025-12-10,20,20,3.0,False,False,True,0.8254830082277017,hoch,0.602262354022886,3.5511860828593598,1.8838040709754,1.6673820118839597,regulation,methodik,-0.044166666666667,0.56666666666667,0.34970082592727997,0.42241371737594,-0.07271289144866006,0.0301539416384304,0.52174064037694,-0.49158669873850963,0.052697264990236393,0.052759566459141,-6.230146890460336e-05,0.21376009426829395,0.1774630177994,0.03629707646889396,0.292648144688636,0.53084076782537,-0.23819262313673406,0.25222621346144997,0.46664607032091,-0.21441985685946002,0.23612234790562203,0.12460410996117,0.11151823794445204
LK00294__TN00225,temporal_window;semantic_neighborhood,10,5,2025-11-27,2025-11-26,-1,1,,False,False,True,0.860648887494174,hoch,0.7549847061756557,3.72062889248405,1.8243494110294,1.8962794814546498,performanz,methodik,0.23571428571429,0.50714285714286,0.3834202741566825,0.38952971025535,-0.006109436098667487,0.1935387715740465,0.51963729850711,-0.3260985269330635,0.21873064337369777,0.14508182180479,0.07364882156890776,0.448971283442155,0.19162538950133,0.25734589394082497,0.328602645968995,0.54814061023957,-0.21953796427057493,0.46727547555698,0.42066604971874,0.046609425838240015,0.41143120468215,0.20750085019785,0.2039303544843
LK00294__TN00252,recursive_lag_1;semantic_neighborhood,10,5,2025-11-27,2025-12-03,6,6,1.0,False,False,True,0.9232587678646993,hoch,0.6559632178101149,3.72062889248405,2.098224528331,1.62240436415305,performanz,methodik,0.595,0.475,0.3834202741566825,0.37924667723944,0.004173596917242506,0.1935387715740465,0.46524595558976,-0.2717071840157135,0.21873064337369777,0.28569073070564,-0.06696008733194223,0.448971283442155,0.30352192244183,0.14544936100032496,0.328602645968995,0.47659341792122,-0.147990771952225,0.46727547555698,0.41895886505633,0.048316610500650004,0.41143120468215,0.25160602144626,0.15982518323589
LK00294__TN00328,recursive_lag_3,10,5,2025-11-27,2026-02-04,69,69,3.0,False,False,True,0.9016234058916448,hoch,0.6229464366407261,3.72062889248405,1.9924406282039,1.7281882642801498,performanz,methodik,0.50846153846154,0.53076923076923,0.3834202741566825,0.39938187827911,-0.015961604122427475,0.1935387715740465,0.47499533292399,-0.28145656134994346,0.21873064337369777,0.24865838789279,-0.02992774451909222,0.448971283442155,0.24149611266405,0.20747517077810498,0.328602645968995,0.50189701281064,-0.173294366841645,0.46727547555698,0.44120249033122,0.026072985225760015,0.41143120468215,0.21945827110155,0.1919729335806
LK00294__TN00134,semantic_neighborhood,10,5,2025-11-27,2025-10-29,-29,29,,False,False,True,0.8834831427422396,hoch,0.6179705363953308,3.72062889248405,1.9324725746579,1.78815631782615,performanz,methodik,0.41608695652174,0.52173913043478,0.3834202741566825,0.41177540673775,-0.028355132581067477,0.1935387715740465,0.48142718261835,-0.2878884110443035,0.21873064337369777,0.20948126597948,0.009249377394217773,0.448971283442155,0.21302885173051,0.23594243171164497,0.328602645968995,0.51747176782551,-0.18886912185651494,0.46727547555698,0.4548937866001,0.012381688956880021,0.41143120468215,0.18627882637957,0.22515237830258
