datum,teilnehmer_id,gruppe_id,cosine_similarity,klasse,lehrer_dichte,teilnehmer_dichte,emotion_valenz,emotion_aktivierung,teilnehmer_dominante_dimension,lk_kognition,tn_kognition,delta_kognition,lk_sozial,tn_sozial,delta_sozial,lk_affektiv,tn_affektiv,delta_affektiv,lk_motivation,tn_motivation,delta_motivation,lk_methodik,tn_methodik,delta_methodik,lk_performanz,tn_performanz,delta_performanz,lk_regulation,tn_regulation,delta_regulation
2025-09-22,20,2,0.9242587015715787,hoch,4.220917692602833,1.8901932825804,0.7,0.3,sozial,0.51163337607565,0.37145812847483,0.14017524760081995,0.14558793667197967,0.47335732799265,-0.32776939132067034,0.1867035679578,0.30341792212496,-0.11671435416716,0.3597461560298367,0.28795241154108,0.0717937444887567,0.4429618010133333,0.43437495980502,0.008586841208313323,0.44422270482576004,0.38140556250023,0.06281714232553004,0.3740169854480033,0.35891623281325,0.0151007526347533
2025-09-22,21,2,0.960448020843562,hoch,4.131564915256225,2.270528321296,0.75,0.6,methodik,0.3955112423940875,0.3467184420572,0.04879280033688754,0.227087763764525,0.39406548393129,-0.166977720166765,0.20254338772681774,0.3825182491625,-0.17997486143568225,0.43702545735978254,0.3722649424533,0.06476051490648255,0.37440829505079,0.39406548393129,-0.0196571888805,0.4593378653796475,0.36668035864578,0.09265750673386747,0.4392459341505275,0.38711138715603,0.05213454699449749
2025-09-22,23,2,0.9138234311328376,hoch,3.6898776702082,1.4987736504456,0.78833333333333,0.51666666666667,affektiv,0.466798021742202,0.394648892534,0.07214912920820199,0.1493861704973288,0.42063375080062,-0.2712475803032912,0.1741721139582674,0.43029335152798,-0.2561212375697126,0.39633030414879206,0.33858236888798,0.05774793526081207,0.408618275020838,0.40032729386542,0.008290981155417987,0.458447181979182,0.3382610467545,0.12018613522468197,0.386295317281538,0.30470745169527,0.08158786558626796
2025-09-29,2,1,0.8270107290648212,hoch,3.3360192703706,1.2419268644262,0.175,0.75,methodik,0.4912463275445139,0.24327331019672,0.24797301734779392,0.12397744852440817,0.46616864852374,-0.34219119999933184,0.12492585918703758,0.30412636461736,-0.1792005054303224,0.354637022276046,0.41602020300073,-0.06138318072468402,0.393465244847622,0.57635396544753,-0.18288872059990802,0.434966157547976,0.16104007858093,0.273926078967046,0.414757945638372,0.31594529702544,0.09881264861293199
2025-09-29,16,2,0.9070225156898155,hoch,3.5287071231396405,2.1700399070159,0.76111111111111,0.53888888888889,methodik,0.53007632018186,0.36669587407664,0.16338044610522,0.112125857675675,0.43685832527697,-0.324732467601295,0.1159284928560826,0.32129453474168,-0.20536604188559743,0.33923682226467594,0.29911892292962,0.04011789933505594,0.42989680765209404,0.46082101822465,-0.030924210572555955,0.440962560121488,0.40509382532307,0.03586873479841801,0.385995642987302,0.3248532166807,0.061142426306601994
2025-09-29,20,2,0.9029352598467998,hoch,3.7897480484006403,1.8966402854207,0.725,0.35,methodik,0.29578471629941,0.31634886398639,-0.020564147686980006,0.083207305583122,0.40924495896652,-0.326037653383398,0.10684207476276922,0.33359130206853,-0.22674922730576078,0.21543548576698202,0.34556719656291,-0.130131710795928,0.24963748205533004,0.52724810664399,-0.27761062458866,0.30207116294508596,0.31634886398639,-0.014277701041304047,0.14760097641024797,0.35167448713154,-0.204073510721292
2025-09-29,21,2,0.9403214851446401,hoch,4.10519864162645,2.1164604236812,0.9,0.6,sozial,0.5043086522954325,0.32370384770219,0.18060480459324252,0.21977748228063526,0.4724869826709,-0.25270950039026474,0.2561673208416975,0.3839394222148,-0.12777210137310246,0.357511192551575,0.31544130938315,0.04206988316842497,0.4151625443832025,0.42275151081081,-0.007588966427607535,0.4127304098745075,0.37139674451806,0.0413336653564475,0.314059814494045,0.32924882371383,-0.015189009219784999
2025-09-29,23,2,0.8222979550785696,hoch,3.2780107155462,1.4216820550676,0.825,0.5875,affektiv,0.603329960414395,0.29033633482617,0.312993625588225,0.07268970271673049,0.43543323657043,-0.3627435338536995,0.16793306408623426,0.45000129895387,-0.2820682348676357,0.2502670504442675,0.35738182891518,-0.1071147784709125,0.4292748669472925,0.4220352908298,0.0072395761174924855,0.4274702505594275,0.25845572074073,0.16901452981869752,0.371681504133605,0.38854423271281,-0.01686272857920501
2025-10-20,2,1,0.9429212843495886,hoch,3.72798699250554,1.8242888017872,0.474,0.4,kognition,0.5434430219322121,0.48751146242244,0.05593155950977208,0.09888552656165958,0.39896428999868,-0.30007876343702045,0.16548746727659996,0.26622519474385,-0.10073772746725002,0.30506660159687,0.27291664955577,0.032149952041099994,0.447635262446226,0.3865962213972,0.061039041049025966,0.45194095183549604,0.45637408850117,-0.004433136665673965,0.387120070409018,0.3163333198404,0.07078675056861805
2025-10-20,20,2,0.933002906992709,hoch,3.6240096394819004,1.9853909963942,0.7,0.3,methodik,0.430795255306105,0.34507378338973,0.08572147191637502,0.21161132346299574,0.3923395288099,-0.18072820534690423,0.1321439113618405,0.36348843508097,-0.2313445237191295,0.42040271430264253,0.35089645696039,0.06950625734225252,0.40244136027530747,0.50367912482352,-0.10123776454821248,0.4305915993112625,0.35843212138604,0.07215947792522248,0.432873117120015,0.29929143785566,0.13358167926435505
2025-10-20,21,2,0.7515963542925975,hoch,3.8286627816225396,1.3425690677206,0.7,0.3,methodik,0.506736202218324,0.14896812734602,0.35776807487230405,0.09443682814416401,0.58019165387397,-0.485754825729806,0.1821233862619732,0.29476378531338,-0.1126403990514068,0.339914792762812,0.21387566854679,0.126039124216022,0.44509886342440996,0.61155336489419,-0.16645450146978003,0.453748758379636,0.20439812821896,0.24935063016067602,0.39535665821340993,0.30460061828384,0.09075603992956993
2025-10-20,21,2,0.7515963542925975,hoch,3.8286627816225396,1.3425690677206,0.7,0.3,methodik,0.506736202218324,0.14896812734602,0.35776807487230405,0.09443682814416401,0.58019165387397,-0.485754825729806,0.1821233862619732,0.29476378531338,-0.1126403990514068,0.339914792762812,0.21387566854679,0.126039124216022,0.44509886342440996,0.61155336489419,-0.16645450146978003,0.453748758379636,0.20439812821896,0.24935063016067602,0.39535665821340993,0.30460061828384,0.09075603992956993
2025-10-20,23,2,0.9276527932423485,hoch,3.573101856396275,1.7066519723885,0.84,0.62,methodik,0.4895669584570725,0.35156552674809,0.1380014317089825,0.17351450221895776,0.36384241815834,-0.19032791593938225,0.15771583188579402,0.42531776501795,-0.26760193313215597,0.3756593774313725,0.36272506884714,0.012934308584232501,0.41297807711838497,0.45641840314665,-0.04344032602826503,0.424723169828645,0.35156552674809,0.073157643080555,0.400879473226605,0.31565743907045,0.08522203415615498
2025-10-27,16,2,0.7738167620040628,hoch,3.203746383335575,1.5806520246861,0.0625,0.525,methodik,0.5159049360712524,0.18037264264724,0.3355322934240124,0.11220791386559426,0.56605554389296,-0.4538476300273657,0.2300032102646025,0.1736458624354,0.05635734782920249,0.3392615687278525,0.298610948096,0.04065062063185254,0.39901808131785754,0.63265031376272,-0.23363223244486242,0.48169572741685246,0.2442324467084,0.23746328070845246,0.27820774513089747,0.26044104583232,0.017766699298577493
2025-10-27,20,2,0.8664056359942376,hoch,3.33992918486418,1.9200468497239,0.85,0.75,methodik,0.5084932309425321,0.31249237474273,0.19600085619980206,0.0623443670591148,0.40569185492915,-0.3433474878700352,0.13990677536458257,0.3849491329296,-0.2450423575650174,0.329685680842848,0.35992425305189,-0.030238572209042025,0.42924723741443394,0.52082062457121,-0.0915733871567761,0.46760350896629593,0.31249237474273,0.15511113422356593,0.417891262060754,0.30187037516266,0.11602088689809398
2025-10-27,21,2,0.8848679030394085,hoch,3.588355673630975,2.1399999609142,0.6,0.35,methodik,0.53951472615176,0.28037383676554,0.25914088938622,0.089782728264181,0.41318249628606,-0.32339976802187903,0.18327992149010375,0.33982347437601,-0.15654355288590627,0.34592886960877245,0.38340009583097,-0.03747122622219756,0.44364573447290245,0.46728972794256,-0.023643993469657565,0.45113257829323,0.31514888628685,0.13598369200638,0.31912835411570495,0.41293655432398,-0.09380820020827507
2025-10-27,23,2,0.23893296387385252,niedrig,2.1951954355811,1.5607701950987,0.825,0.5875,affektiv,0.1170219591378675,0.38442558776413,-0.2674036286262625,0.046760559471798246,0.39662957467728,-0.34986901520548175,-0.07858716448906876,0.43238043173486,-0.5109675962239287,0.04366273209299501,0.35543349135359,-0.31177075926059494,0.07545186506192,0.38442558776413,-0.30897372270221,-0.12464619382676499,0.38442558776413,-0.509071781590895,0.10335132972581426,0.29334293429956,-0.18999160457374573
2025-11-03,2,1,0.9135661946980144,hoch,3.5351868474023247,1.7162871291537,0.81666666666667,0.58333333333333,sozial,0.471535411487215,0.34959185410094,0.12194355738627499,0.1818770369318835,0.46723228754443,-0.2853552506125465,0.2390492414943925,0.41079522231712,-0.17174598082272752,0.37987456879169496,0.36461135598083,0.015263212810864957,0.396155276287765,0.45998928171176,-0.06383400542399503,0.427814968295885,0.27913148040617,0.14868348788971503,0.39140091110346,0.26130603824783,0.13009487285562998
2025-11-03,43,1,0.8207107810111833,hoch,3.337677391591067,1.0257594660276,-0.76666666666667,0.85,methodik,0.39447453994616666,0.40240033917787,-0.007925799231703334,0.13913004829428702,0.4002169407016,-0.261086892407313,0.159288937371704,-0.225676066508,0.384965003879704,0.42905723896884,0.2115866770072,0.21747056196164002,0.3536704270322934,0.58493245179464,-0.23126202476234664,0.47379356826992,0.40355804813739,0.07023552013252998,0.4308647400005934,0.27784291460246,0.15302182539813336
2025-11-03,16,2,0.8487008958396555,hoch,3.60971178646475,1.7863613538153,0.76428571428571,0.59285714285714,methodik,0.4762644037622925,0.22153674551025,0.2547276582520425,0.13052589014457727,0.49582033518961,-0.3652944450450327,0.17216641200313676,0.35568835461075,-0.18352194260761323,0.38237130982672995,0.30598655900675,0.07638475081997997,0.4201234791820075,0.55979715263343,-0.1396736734514225,0.43660156147345497,0.26818189172671,0.168419669746745,0.42727253453882497,0.31566961436999,0.11160292016883494
2025-11-03,20,2,0.8909503266460727,hoch,3.6991936127475595,1.8697917847545,0.7,0.3,methodik,0.46246149252467994,0.3208913444648,0.14157014805987994,0.1119399221455392,0.41659578053325,-0.3046558583877108,0.0931166147811586,0.34634476283747,-0.25322814805631144,0.39416613442696,0.33693591168804,0.057230222738920034,0.436669319842928,0.53481890744134,-0.09814958759841197,0.447913102590822,0.3208913444648,0.127021758126022,0.39734447450097,0.31779502447435,0.07954945002662
2025-11-03,21,2,0.7960783335517753,hoch,3.58267956702016,1.5290329739297,0.8,0.4,methodik,0.534721247340796,0.13080162643922,0.40391962090157596,0.14777963492653318,0.4609200169763,-0.3131403820497668,0.1723289697274652,0.40015608681035,-0.22782711708288478,0.346041815850714,0.37870185178593,-0.03266003593521605,0.423739787600952,0.57828087478392,-0.154541087182968,0.41903540045070403,0.17947199906777,0.23956340138293403,0.385166350842692,0.31667762190548,0.06848872893721203
2025-11-03,21,2,0.7960783335517753,hoch,3.58267956702016,1.5290329739297,0.8,0.4,methodik,0.534721247340796,0.13080162643922,0.40391962090157596,0.14777963492653318,0.4609200169763,-0.3131403820497668,0.1723289697274652,0.40015608681035,-0.22782711708288478,0.346041815850714,0.37870185178593,-0.03266003593521605,0.423739787600952,0.57828087478392,-0.154541087182968,0.41903540045070403,0.17947199906777,0.23956340138293403,0.385166350842692,0.31667762190548,0.06848872893721203
2025-11-03,23,2,0.8913991836279643,hoch,3.5087209692637504,1.7473411868575,0.75,0.6,performanz,0.473392842926285,0.39208506486291,0.08130777806337497,0.096547925922155,0.39759655809243,-0.301048632170275,0.10869065033103249,0.39530959696985,-0.28661894663881754,0.355322823502245,0.36926852049385,-0.013945696991605028,0.41613388198847,0.34337884562528,0.07275503636319003,0.42988932677498504,0.40726328202068,0.02262604475430502,0.50936959947114,0.33434256021409,0.17502703925705004
2025-11-10,2,1,0.8017626760905342,hoch,4.1649784045348754,1.6053593605223,0.82,0.4875,sozial,0.4904148817314425,0.24121330826886,0.24920157346258248,0.04353983518251475,0.4983307907093,-0.4547909555267852,0.15396448757075876,0.4072652100299,-0.25330072245914126,0.3607956538725025,0.35975330332622,0.001042350546282489,0.43410008365609004,0.43931793391478,-0.005217850258689982,0.4849928341360875,0.24047357923763,0.24451925489845752,0.4051158209921675,0.38388459434299,0.02123122664917748
2025-11-10,43,1,0.9034113437040794,hoch,3.23476433535984,1.788301181528,0.765,0.7,sozial,0.478427457127436,0.33551395361257,0.14291350351486598,0.1310484749782606,0.44735193815009,-0.3163034631718294,0.18588834636195056,0.40281699478037,-0.2169286484184194,0.406303423065026,0.4188915010433,-0.012588077978273993,0.368789343300732,0.27076564677505,0.09802369652568199,0.437790085359368,0.33551395361257,0.10227613174679795,0.39999409554173804,0.40458788881255,-0.004593793270811941
2025-11-10,16,2,0.8473024150996937,hoch,4.2031149809180395,1.9775780290892,0.8,0.56,methodik,0.491867792348842,0.2517586324536,0.240109159895242,0.1021768639842138,0.49700043583758,-0.39482357185336625,0.163536918551705,0.36965350827823,-0.20611658972652502,0.360963924373272,0.35915527223244,0.0018086521408320344,0.44292717479957,0.50566904809056,-0.06274187329099001,0.45872664185874196,0.27988193824547,0.17884470361327198,0.398705855548114,0.29989472393388,0.098811131614234
2025-11-10,20,2,0.9384357673361817,hoch,3.4461608239854997,1.8697917847545,0.7,0.3,methodik,0.4544220973397834,0.3208913444648,0.1335307528749834,0.19150137436136735,0.41659578053325,-0.22509440617188267,0.27642594556593664,0.34634476283747,-0.06991881727153337,0.4092027735177333,0.33693591168804,0.07226686182969333,0.38245509360753,0.53481890744134,-0.15236381383380998,0.45715900353767003,0.3208913444648,0.13626765907287003,0.3168453183303033,0.31779502447435,-0.0009497061440466581
2025-11-10,21,2,0.9010147556283205,hoch,2.99946035356195,1.8046380624753,0.82,0.5,methodik,0.32228215119582504,0.2145771223552,0.10770502884062505,0.18335955015893424,0.40213841235108,-0.21877886219214576,0.07857315244518023,0.38922342469865,-0.31065027225346975,0.20898541283335997,0.36493269309812,-0.15594728026476,0.27713691791190503,0.48996557493252,-0.212828657020615,0.09839548664301748,0.28092987422072,-0.18253438757770254,0.2776625023347917,0.4342611554015,-0.15659865306670828
2025-11-10,23,2,0.911343781756957,hoch,3.42517812145674,1.859441037205,0.9,0.6,methodik,0.43114053654156803,0.32267761530057,0.10846292124099804,0.1348218358397642,0.41891479881126,-0.2840929629714958,0.217392636198008,0.39717232401811,-0.17977968782010198,0.40542088395522596,0.36416473726778,0.04125614668744598,0.3544276287524554,0.47552490675873,-0.12109727800627457,0.4814720610019,0.32267761530057,0.15879444570133,0.39127070930114394,0.31588440234687,0.07538630695427395
2025-11-11,42,3,,nicht berechenbar,3.1944836958664,0.0,,,kognition,0.53194057292595,0.0,0.53194057292595,0.057444632292702,0.0,0.057444632292702,0.1471315069605245,0.0,0.1471315069605245,0.30938162358481497,0.0,0.30938162358481497,0.4823518533234025,0.0,0.4823518533234025,0.4426223671012675,0.0,0.4426223671012675,0.3861616080918125,0.0,0.3861616080918125
2025-11-11,15,4,-0.7948882858974373,negativ / Wahrnehmungsbruch,3.8536684168651,0.78205202348408,-0.05,0.4,kognition,0.4845861178327067,-0.76721238640846,1.2517985042411668,0.14943469243949434,-0.094219064997531,0.24365375743702533,0.24310192126086197,-0.26630906555998,0.509410986820842,0.40857323069618334,-0.33384394536357,0.7424171760597533,0.38411340083406004,0.14805853071041,0.23605487012365003,0.43217330233442003,-0.38657988462442,0.81875318695884,0.39636839171889005,-0.22083995428216,0.61720834600105
2025-11-12,5,6,0.8246662078544881,hoch,3.2282630779516603,1.5795081544641,0.695,0.54375,sozial,0.31844470318801,0.18050326742058,0.13794143576742998,0.10577661691171761,0.57072412796075,-0.4649475110490324,0.125132405350948,0.38866332568887,-0.263530920337922,0.25015703349248597,0.33502469777926,-0.084867664286774,0.22988707112940338,0.42651518334729,-0.19662811221788662,0.238269579469836,0.29152436768759,-0.05325478821775398,0.1568013311795858,0.33390140986327,-0.1771000786836842
2025-11-17,2,1,0.9038973955963695,hoch,4.05302018319664,1.5671719329193,0.31666666666667,0.66666666666667,methodik,0.357423402330394,0.43716095735925,-0.07973755502885599,0.0759789516483258,0.43658931831726,-0.3606103666689342,0.0202943510590774,0.27750217293239,-0.2572078218733126,0.23405097550837403,0.36796643315611,-0.13391545764773596,0.28875134477543,0.45673959454729,-0.16798824977186,0.255327370554362,0.37691950808571,-0.12159213753134801,0.21554358235916599,0.23493390240918,-0.01939032005001401
2025-11-17,43,1,0.8683611558931066,hoch,3.69686740701552,1.9247203740782,0.86,0.45,affektiv,0.532044714044774,0.30289008780332,0.22915462624145405,0.0873646579966808,0.41564479202207,-0.3282801340253892,0.15174374485143943,0.4340398824798,-0.2822961376283606,0.355230596326452,0.40568663554654,-0.05045603922008801,0.41402164161763205,0.41017578160073,0.0038458600169020696,0.411631252039268,0.30690051503955,0.10473073699971797,0.3738594610523906,0.3465438453484,0.027315615703990603
2025-11-17,20,2,0.9515521378574923,hoch,3.7655919287432753,1.679526062098,0.76666666666667,0.48333333333333,methodik,0.52556564887034,0.35724363746595,0.16832201140438996,0.1612234502180955,0.365749438358,-0.2045259881399045,0.2624729078831375,0.39482072752387,-0.1323478196407325,0.3478002104828875,0.35377043543503,-0.0059702249521425,0.4401397898468725,0.46378998548211,-0.02365019563523746,0.42600795097897753,0.35724363746595,0.06876431351302753,0.29251475785249725,0.33888528387395,-0.04637052602145275
2025-11-17,21,2,0.9436142964317911,hoch,3.878400444287175,2.0387494822009,-0.8,0.3,sozial,0.5042816765676825,0.34856577707458,0.15571589949310255,0.23415831785597502,0.49049675217082,-0.256338434314845,0.25416681254851925,0.16277225553521,0.09139455701330926,0.37110266860580254,0.33353779147616,0.03756487712964257,0.40283504207805,0.49049675217082,-0.08766171009277002,0.4229230763559425,0.37642774003807,0.046495336317872504,0.3119401080415973,0.34334772651958,-0.031407618477982735
2025-11-17,23,2,0.890258485666578,hoch,4.088785042722975,1.7460854948077,0.845,0.65,affektiv,0.45375142225787,0.34362578547305,0.11012563678482001,0.09123644887297924,0.39788248844248,-0.30664603956950076,0.13846721465683298,0.42067281557403,-0.28220560091719704,0.37902504550023497,0.3970500499534,-0.018025004453165017,0.4033802068183075,0.38582544333816,0.017554763480147506,0.46628547963738,0.34362578547305,0.12265969416432998,0.47756860869843,0.34936589802584,0.12820271067258998
2025-11-24,2,1,0.9236164872609717,hoch,3.764778436829325,2.059849171986,0.92,0.5,performanz,0.46113017325729244,0.4317605938295,0.029369579427792447,0.0920102111827575,0.3423858247215,-0.2503756135387425,0.15109798831357124,0.40617860649175,-0.2550806181781788,0.39268258589186,0.36942140761174,0.023261178280119976,0.41342312720916496,0.29128346282277,0.12213966438639495,0.47453046751026495,0.44031221124373,0.03421825626653496,0.41212928277310745,0.34085275386454,0.07127652890856745
2025-11-24,43,1,0.9273107889565823,hoch,2.9427261301299747,1.8701861172332,0.7,0.3,methodik,0.38357020055135005,0.32082368388385,0.06274651666750003,0.22037453049670225,0.42776491184513,-0.20739038134842774,0.14120039167723214,0.34627173535241,-0.20507134367517788,0.46752989461079003,0.37760438349186,0.08992551111893005,0.34189913914742753,0.47279279730251,-0.13089365815508247,0.471199455927195,0.32082368388385,0.15037577204334496,0.43089290228188754,0.35375032512456,0.07714257715732753
2025-11-24,43,1,0.9273107889565823,hoch,2.9427261301299747,1.8701861172332,0.7,0.3,methodik,0.38357020055135005,0.32082368388385,0.06274651666750003,0.22037453049670225,0.42776491184513,-0.20739038134842774,0.14120039167723214,0.34627173535241,-0.20507134367517788,0.46752989461079003,0.37760438349186,0.08992551111893005,0.34189913914742753,0.47279279730251,-0.13089365815508247,0.471199455927195,0.32082368388385,0.15037577204334496,0.43089290228188754,0.35375032512456,0.07714257715732753
2025-11-24,16,2,0.77957735113741,hoch,3.76985279402162,1.8316529034422,0.732,0.6,methodik,0.5526020055932599,0.15565524575495,0.3969467598383099,0.08155154771364817,0.48848602261667,-0.4069344749030218,0.17967187627744,0.38070988041334,-0.20103800413589998,0.32126699981678,0.38709861530573,-0.06583161548895,0.44998824799122,0.54595496645393,-0.09596671846271004,0.449144613634952,0.21076401030547,0.238380603329482,0.34757470057622203,0.31603671405946,0.03153798651676204
2025-11-24,20,2,0.9264478012230344,hoch,3.524214929100125,2.1280654824312,0.575,0.6,kognition,0.5084966077113975,0.46991035181289,0.038586255898507504,0.0363947082915375,0.36603543193846,-0.3296407236469225,0.13526585473536024,0.28054918031207,-0.14528332557670975,0.348618270075915,0.31072822013627,0.03789004993964501,0.421622409936545,0.43528537852141,-0.013662968584865043,0.4926483320997225,0.43494027911984,0.05770805297988246,0.39967682611321753,0.30215235621569,0.09752446989752755
2025-11-24,21,2,0.8701144529129866,hoch,3.57789419095545,2.0085774182202,0.85,0.575,methodik,0.5070172688432975,0.24787311440493,0.25914415443836747,0.0795969341328435,0.40303341149682,-0.3234364773639765,0.1970123632802375,0.39667714529324,-0.1996647820130025,0.34079524449029003,0.37215393982184,-0.031358695331549946,0.4168259993774925,0.49786480243725,-0.08103880305975752,0.4861058642598425,0.29871888146235,0.1873869827974925,0.3593786880191675,0.37837724985231,-0.018998561833142524
2025-11-24,23,2,0.9174376382326735,hoch,2.893165727133025,1.7611262200663,0.7,0.3,performanz,0.3941204845794475,0.38901605960072,0.005104424978727484,0.09432134042988251,0.39448441218746,-0.3001630717575775,0.16782170960363751,0.36771503646144,-0.19989332685780248,0.37936091784147746,0.34691004747091,0.032450870370567486,0.35766121626767244,0.40046144873576,-0.04280023246808756,0.491792963958985,0.40407547083472,0.08771749312426497,0.47932960114359,0.33740371315125,0.14192588799234002
2025-11-25,15,4,0.8141004516321975,hoch,3.09827639594834,1.2131734735068,,,methodik,0.49423908231649005,0.066644272668964,0.42759480964752605,0.16052089806447478,0.026030034477352,0.13449086358712278,0.2152184047765084,0.49457065506968,-0.2793522502931716,0.376270980149932,0.49457065506968,-0.11829967491974802,0.381568622415362,0.58133743666086,-0.19976881424549803,0.444925104546724,0.35655093737582,0.08837416717090402,0.3278753098803421,0.20149174836172,0.12638356151862207
2025-11-25,45,4,0.6877654944347336,mittel,3.21308366565638,1.5129004089405,0.71666666666667,0.49166666666667,performanz,0.2073182092154,0.39658922428583,-0.18927101507042998,0.09321982062545339,0.4336042185525,-0.34038439792704656,0.009680820576240002,0.3731415302136,-0.36346070963736005,0.076853712935564,0.25104465109537,-0.174190938159806,0.20237909855367198,0.27135052187978,-0.068971423326108,-0.03770779014057,0.44577858543756,-0.48348637557813,0.10994948375388743,0.42437801090419,-0.31442852715030256
