perspektive,gruppe_id,zeitphase,d_semantisch_count,d_semantisch_mean,d_semantisch_std,d_semantisch_min,d_semantisch_max,d_semantisch_mean_count,d_semantisch_mean_mean,d_semantisch_mean_std,d_semantisch_mean_min,d_semantisch_mean_max,streuung_gesamt_count,streuung_gesamt_mean,streuung_gesamt_std,streuung_gesamt_min,streuung_gesamt_max,kohaerenz_index_count,kohaerenz_index_mean,kohaerenz_index_std,kohaerenz_index_min,kohaerenz_index_max,konflikt_index_count,konflikt_index_mean,konflikt_index_std,konflikt_index_min,konflikt_index_max,polaritaet_spannung_count,polaritaet_spannung_mean,polaritaet_spannung_std,polaritaet_spannung_min,polaritaet_spannung_max
alle_lehrkraefte,6,vor_abwesenheit,59,3.3894625483161254,0.48521411626759103,2.0493818294973,4.2794722999141,59,3.561360813611127,0.34125393206398597,2.6376268703916,4.2794722999141,59,1.047029338769806,0.4022639647081833,2.2204460492503e-16,2.4952994666212,59,0.5059650877892727,0.09890227206330103,0.28609851875343,1.0,59,0.7395846845394277,0.2986602098940288,1.5543122344752e-16,1.8467096266349,59,0.022213824668529492,0.06878377770914394,0.0,0.33333333333333
alle_lehrkraefte,7,abwesenheit_vertretung,4,3.401601955147925,0.8251682427644792,2.2768711216144,4.0403658228155,4,3.639397234775125,0.5201777662135416,3.0478144042811,4.1001982382388,4,1.1001109494418126,0.5053787287399483,0.81661074787534,1.8565928425831,4,0.493497620823415,0.09608885798328674,0.35006738975644,0.55047565977994,4,0.7833129587269,0.3801841630477982,0.57162752351274,1.3525561662787,4,0.0441176470588225,0.088235294117645,0.0,0.17647058823529
alle_lehrkraefte,7,nach_rueckkehr,8,3.4275672911328625,0.3325299178719894,3.0029074091483,4.0009476796282,8,3.511738264365475,0.315917707167896,3.1204669646969,4.0789880899477,8,1.1737388813273137,0.21183522562454607,0.92178045800191,1.5089853353681,8,0.46372263072425624,0.04333955250494439,0.39856749495639,0.5203508006527,8,0.8216172169291337,0.14828465793719298,0.64524632060134,1.0562897347577,8,0.0,0.0,0.0,0.0
alle_lehrkraefte,7,vor_abwesenheit,43,3.0732159501774037,0.8804166129645591,0.59636357617658,4.3111955999537,43,3.2333761558573046,0.834771464010143,0.59636357617658,4.3784931099907,43,0.8340138168309825,0.6004625120421554,0.0,2.5072748115027,43,0.6121151961769956,0.2263467743696713,0.28512165534344,1.0,43,0.5924402117696272,0.44134001114514004,0.0,1.9099310777293,43,0.02876846662646023,0.1002677163456763,0.0,0.51612903225806
alle_lehrkraefte,11,abwesenheit_vertretung,2,3.3632502627274,0.19859652356700042,3.2228213141931,3.5036792112617,2,3.74915418083845,0.6335502308122584,3.3011665164088,4.1971418452681,2,1.44892196718598,0.7265026029402377,0.93520705009726,1.9626368842747,2,0.427138859759575,0.12671595811966405,0.33753714648861,0.51674057303054,2,1.03674537703019,0.5403716272115695,0.65464493506808,1.4188458189923,2,0.075,0.10606601717798213,0.0,0.15
alle_lehrkraefte,11,nach_rueckkehr,3,3.621979184499,0.37355265409297206,3.3338733518124,4.0440390382717,3,3.6760412608589,0.36100681591652883,3.4096012553789,4.0868999023869,3,0.8826329771891167,0.16628337075300692,0.74966061761061,1.0690729942662,3,0.5338483599265366,0.045497358872411166,0.48330822681036,0.57153941166352,3,0.6178430840323833,0.1163983595271033,0.52476243232743,0.74835109598634,3,0.0,0.0,0.0,0.0
alle_lehrkraefte,11,vor_abwesenheit,5,3.27334726684514,0.275508358582045,3.0132484617889,3.6535613667919,5,3.3753892804806,0.27552255852522906,3.0990260480808,3.7508520829498,5,1.0646521250076302,0.24090917516594407,0.89783013927572,1.4675713950363,5,0.48913723805857795,0.051457768284587146,0.40525676461138,0.52691754615175,5,0.745256487505336,0.16863642261615894,0.628481097493,1.0272999765254,5,0.0,0.0,0.0,0.0
lehrkraft_1_thiele,0,vor_abwesenheit,24,2.8762791036080375,1.0509274100504338,0.0,4.0698224362765,24,2.947221107726088,1.0724292044722659,0.0,4.1033971847305,24,0.7257510115922271,0.4453695305389117,0.0,1.3045077985802,24,0.6330093249354679,0.2186437005248297,0.43393213970294,1.0,24,0.5080257081145566,0.3117586713772361,0.0,0.91315545900613,24,0.0,0.0,0.0,0.0
lehrkraft_1_thiele,1,nach_rueckkehr,3,3.5630044552503333,0.45522770898768256,3.0758198737812,3.9775372464938,3,3.6264693329076,0.434958993792355,3.152539127896,4.0074203613371,3,0.7873589774899434,0.12664006167247274,0.70236993478715,0.93290859180503,3,0.5612926077709534,0.03827723159273178,0.51735503905343,0.58741638909702,3,0.5511512842429633,0.0886480431707275,0.49165895435101,0.65303601426352,3,0.0,0.0,0.0,0.0
lehrkraft_1_thiele,1,vor_abwesenheit,36,3.325861950014539,0.806479925319702,0.0,4.5519806168613,36,3.4760187672986333,0.8052235363685348,0.0,4.5924410530365,36,1.0483078970253479,0.4579289179745002,0.0,2.4212823522952,36,0.515563715455077,0.13968585176315423,0.29228806541767,1.0,36,0.741284277917747,0.3373046013290188,0.0,1.7948976466067,36,0.024895833333333332,0.07532596986505437,0.0,0.33333333333333
