perspektive,id,id_mtr_rueckkopplung_datenmaske,datum,lehrkraft_id,gruppe_id,satz_anzahl,token_anzahl_gesamt,funktionsklassen_anzahl_gesamt,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,sum_kognition,sum_sozial,sum_affektiv,sum_motivation,sum_methodik,sum_performanz,sum_regulation,dominante_dimension,dominante_dimension_wert,dominante_dimension_anteil,polaritaet_gesamt,polaritaet_spannung,d_semantisch,d_semantisch_mean,d_semantisch_max,streuung_gesamt,kohaerenz_index,konflikt_index,zeitphase,ist_fokusgruppe_4,ist_lehrkraft_1_thiele,tage_zum_ereignis_080126
alle_lehrkraefte,563,1647,2024-09-02,8,0,1,8,4,0.73265962215392,-0.28077966774472,-0.11556626631991,0.085411000704549,0.44498051205113,0.36020381766147,-0.18959112434284,0.64227171734145,-0.24614,-0.1013089053793,0.074873882009617,0.39008345624173,0.31576562644772,-0.16620134826919,kognition,0.64227171734145,0.33164144108478,1,0.0,0.87662042690037,0.87662042690037,0.87662042690037,0.0,1.0,0.0,vor_abwesenheit,0,0,-493
alle_lehrkraefte,562,1646,2024-09-04,14,4,1,13,6,0.5194729485143,0.0,0.15074945794179,0.36719145334326,0.39239777203022,0.56842424195237,0.30903878908448,1.7944417900164,0.0,0.52074150911369,1.2684080868898,1.3554795537558,1.9635367291694,1.0675283851744,performanz,1.9635367291694,0.24636175792188,1,0.0,3.4543407898699,3.4543407898699,3.4543407898699,3.8459253727671e-16,1.0,2.692147760937e-16,vor_abwesenheit,1,0,-491
alle_lehrkraefte,561,1644,2024-09-11,14,4,1,16,7,0.54242377458937,0.0,0.21586895127676,0.38746458474353,0.43786051514211,0.43918221410041,0.3527619311,2.4587043740761,0.0,0.97849312584646,1.7563036760874,1.9847388965023,1.990729907889,1.5990031109158,kognition,2.4587043740761,0.22833492925969,1,0.0,4.5328008561197,4.5328008561197,4.5328008561197,0.0,1.0,0.0,vor_abwesenheit,1,0,-484
alle_lehrkraefte,560,1642,2024-09-18,14,4,1,15,7,0.39672181781803,0.0,0.25023558605565,0.48210505709222,0.3934415888824,0.46232647956493,0.42310988936552,1.7142113903528,0.0,1.0812530912654,2.0831472913678,1.700037716126,1.9976852336753,1.8282326787834,motivation,2.0831472913678,0.20021469523599,1,0.0,4.3209305516967,4.3209305516967,4.3209305516967,0.0,1.0,0.0,vor_abwesenheit,1,0,-477
alle_lehrkraefte,559,1638,2024-10-02,14,4,1,13,5,0.65260050932528,0.0,0.12119064654541,0.2607919998723,0.4230457159622,0.48421079476102,0.27924601213039,1.9114344973904,0.0,0.35496138795149,0.76384682217722,1.2390799024956,1.4182293821253,0.81789770804284,kognition,1.9114344973904,0.29382050211482,1,0.0,2.9289403610204,2.9289403610204,2.9289403610204,1.1102230246252e-16,1.0,7.7715611723761e-17,vor_abwesenheit,1,0,-463
alle_lehrkraefte,558,1635,2024-10-23,14,4,1,15,6,0.41615792303321,0.0,0.18753130496318,0.49297542218794,0.36629095015876,0.44908010845342,0.46127393413321,1.9913810883718,0.0,0.89736677715868,2.3589648987623,1.7527597832847,2.1489189214997,2.2072682944413,motivation,2.3589648987623,0.20771643668855,1,0.0,4.7851472159372,4.7851472159371,4.7851472159371,0.0,1.0,0.0,vor_abwesenheit,1,0,-442
alle_lehrkraefte,236,944,2024-10-25,8,7,1,6,3,0.10546792432152,0.0,0.26875073494388,0.26921206274572,-0.0088351069963481,0.91609390710347,-0.069676372803484,0.15599399170595,0.0,0.3975,0.39818233413861,-0.013067703914491,1.3549630967508,-0.10305593469416,performanz,1.3549630967508,0.55926356086899,1,0.0,1.4790557226779,1.4790557226779,1.4790557226779,1.3985787785349e-17,1.0,9.7900514497446e-18,vor_abwesenheit,0,0,-440
alle_lehrkraefte,254,1029,2024-10-25,8,7,1,6,5,0.21855191265243,0.27037764927952,0.33061136592902,0.57841222020983,0.31382396949168,0.41250686165252,0.40818342488248,0.82264479021136,1.0177205125773,1.2444444638593,2.1771843301455,1.1812555214575,1.5527048770539,1.5364311565839,motivation,2.1771843301455,0.2283986831475,1,0.0,3.7640604225711,3.7640604225712,3.7640604225712,1.1102230246252e-16,1.0,7.7715611723761e-17,vor_abwesenheit,0,0,-440
alle_lehrkraefte,557,1632,2024-10-30,14,4,1,1,1,0.0,0.5012089587606,0.47283864034019,0.63045152045358,0.0,0.31459530870634,0.16959145900201,0.0,0.795,0.75,1.0,0.0,0.499,0.269,motivation,1.0,0.30184123151222,1,0.0,1.5861547843764,1.5861547843764,1.5861547843764,0.0,1.0,0.0,vor_abwesenheit,1,0,-435
alle_lehrkraefte,556,1628,2024-11-11,8,0,1,7,6,0.60147685226182,-0.1665307168815,-0.086304241408964,0.29889394146571,0.4759389544273,0.44360403903962,0.30065974949313,1.4338874822586,-0.397,-0.20574452858291,0.71254659190786,1.134612091066,1.0575274447659,0.71675618038506,kognition,1.4338874822586,0.25342323225626,1,0.0,2.3839345805214,2.3839345805214,2.3839345805214,5.5511151231258e-17,1.0,3.885780586188e-17,vor_abwesenheit,0,0,-423
alle_lehrkraefte,555,1627,2024-11-13,14,4,1,8,2,0.80329818390362,0.0,0.19026641213441,0.0,0.49757477048414,0.26630698833486,0.0,1.5077030055439,0.0,0.35710928666002,0.0,0.93389353041508,0.49982914782489,0.0,kognition,1.5077030055439,0.45708261972466,1,0.0,1.876880842971,1.876880842971,1.876880842971,0.0,1.0,0.0,vor_abwesenheit,1,0,-421
alle_lehrkraefte,15,68,2024-11-15,1,7,1,10,7,0.38584210710878,0.20475654702027,0.094389622887818,0.50624833129389,0.40597887647218,0.34812601160082,0.50792425020403,1.2368801353658,0.65638068248491,0.30258141188747,1.6228620282829,1.3014318510991,1.1159750074446,1.6282344611259,regulation,1.6282344611259,0.20704004485063,1,0.0,3.2056539557411,3.2056539557411,3.2056539557411,3.1401849173676e-16,1.0,2.1981294421573e-16,vor_abwesenheit,0,1,-419
alle_lehrkraefte,554,1625,2024-11-25,8,0,1,10,4,0.69273084829201,0.0,0.19879408777669,-0.39355331932451,0.54022574135925,-0.035104579244147,-0.18060323558043,0.51397713541955,0.0,0.14749684675618,-0.292,0.40082476434871,-0.026046120400877,-0.134,kognition,0.51397713541955,0.33940560479009,1,0.0,0.74194791437151,0.74194791437152,0.74194791437152,3.4694469519536e-18,1.0,2.4286128663675e-18,vor_abwesenheit,0,0,-409
alle_lehrkraefte,209,820,2024-11-28,1,0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kognition,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,vor_abwesenheit,0,1,-406
alle_lehrkraefte,552,1621,2024-12-04,14,4,1,5,5,0.40458851551047,0.0,0.22970715895633,0.49742486227008,0.30393720048614,0.49195214219796,0.44912303631411,1.609712279535,0.0,0.91392222046286,1.9790747345655,1.2092568747601,1.9573007484912,1.7868991305022,motivation,1.9790747345655,0.20928933957067,1,0.0,3.9786305639912,3.9786305639913,3.9786305639913,2.4825341532473e-16,1.0,1.7377739072731e-16,vor_abwesenheit,1,0,-400
alle_lehrkraefte,553,1622,2024-12-04,14,4,1,3,2,0.28582249733326,0.0,0.36142643366918,0.57815860108594,0.25784061072966,0.46312367785018,0.4152568045519,1.0337520172399,0.0,1.307193479783,2.091062200259,0.93254818621704,1.6750082329978,1.5018851328474,motivation,2.091062200259,0.24481351339991,1,0.0,3.6167522453967,3.6167522453966,3.6167522453966,0.0,1.0,0.0,vor_abwesenheit,1,0,-400
alle_lehrkraefte,235,934,2024-12-06,1,7,1,2,2,0.35754733876044,0.0,0.18564278707616,0.53374679901391,0.34825512002736,0.4673163655838,0.46166848620052,1.0207780896184,0.0,0.53,1.5238179082138,0.99424931354205,1.3341626553894,1.3180382687634,motivation,1.5238179082138,0.22672331878317,1,0.0,2.8549352868458,2.8549352868458,2.8549352868458,0.0,1.0,0.0,vor_abwesenheit,0,1,-398
alle_lehrkraefte,51,241,2024-12-18,14,4,1,12,4,0.47102203585833,0.0,0.21037365077485,0.33176144881688,0.34873190592052,0.64029192217336,0.30367927917797,1.4023779656508,0.0,0.62634728301522,0.98775621999372,1.0382825081445,1.9063466565929,0.90414693437396,performanz,1.9063466565929,0.27768028187933,1,0.0,2.9772986159234,2.9772986159234,2.9772986159234,1.1102230246252e-16,1.0,7.7715611723761e-17,vor_abwesenheit,1,0,-386
alle_lehrkraefte,234,930,2025-01-06,8,0,1,6,2,-0.24950992013753,0.0,-0.2175004238041,-0.35949126651394,-0.19698151589805,-0.82075631624187,-0.22078344906906,-0.304,0.0,-0.265,-0.438,-0.24,-1.0,-0.269,performanz,-1.0,0.39745627980922,-1,0.0,1.2183784305379,1.2183784305379,1.2183784305379,0.0,1.0,0.0,vor_abwesenheit,0,0,-367
alle_lehrkraefte,208,810,2025-01-08,14,3,1,8,6,0.44018797003304,0.25332447617034,0.099658790470532,0.44618207715259,0.36206516431582,0.5102673179064,0.37627355456042,1.6821832111827,0.9680822962141,0.38084717345575,1.7050897580422,1.3836360423945,1.9499922165819,1.4379335633504,performanz,1.9499922165819,0.20509471659233,1,0.0,3.8215010945819,3.8215010945819,3.8215010945819,0.0,1.0,0.0,vor_abwesenheit,0,0,-365
alle_lehrkraefte,233,928,2025-01-08,14,3,1,6,5,0.44611445908116,0.0,0.27463736231879,0.46743492261988,0.29754221746377,0.5697312351963,0.30647887483053,1.3834091534891,0.0,0.8516555184166,1.4495243035715,0.92268389604904,1.7667470528137,0.95039663512554,performanz,1.7667470528137,0.24121334968729,1,0.0,3.1010084165257,3.1010084165257,3.1010084165257,1.1102230246252e-16,1.0,7.7715611723761e-17,vor_abwesenheit,0,0,-365
alle_lehrkraefte,253,1014,2025-01-08,14,3,1,7,6,0.40647131113637,0.085598026388795,0.29057710943831,0.45095342817924,0.30967886519634,0.52307737568349,0.41248458850522,1.4716724062926,0.3099167149517,1.0520651818331,1.6327246194056,1.1212251104446,1.8938570055466,1.4934441135021,performanz,1.8938570055466,0.21101693817116,1,0.0,3.6205958483641,3.6205958483642,3.6205958483642,0.0,1.0,0.0,vor_abwesenheit,0,0,-365
alle_lehrkraefte,157,644,2025-01-09,6,5,1,7,4,0.4687199540454,0.0,0.23413939442463,0.28818859713121,0.32233906515373,0.71217278526291,0.17699254024725,1.0685676424165,0.0,0.53378094646452,0.657,0.73485477188946,1.6235809625205,0.4035,performanz,1.6235809625205,0.32333977882702,1,0.0,2.2797470984422,2.2797470984423,2.2797470984423,0.0,1.0,0.0,vor_abwesenheit,0,0,-364
alle_lehrkraefte,232,927,2025-01-10,8,7,1,5,4,0.20292797280367,0.60806717554425,0.18347546557776,0.54023159011659,0.21559009046064,0.33885349502664,0.31977243928136,0.6833352282691,2.0475921405152,0.61783127983865,1.8191640701386,0.72597336701336,1.1410478662685,1.0767947354498,sozial,2.0475921405152,0.25242333603179,1,0.0,3.3673681826531,3.3673681826531,3.3673681826531,0.0,1.0,0.0,vor_abwesenheit,0,0,-363
alle_lehrkraefte,207,809,2025-01-13,8,1,1,10,2,-0.8180082287575,0.0,-0.17852953944522,0.0,-0.48515654504606,-0.25216036644806,0.0,-0.58392,0.0,-0.12744,0.0,-0.34632,-0.18,0.0,kognition,-0.58392,0.4717859220477,-1,0.0,0.71382144994389,0.71382144994389,0.71382144994389,0.0,1.0,0.0,vor_abwesenheit,0,0,-360
alle_lehrkraefte,206,808,2025-01-15,14,3,1,9,6,0.39304937948065,0.14852932487121,0.1328638690535,0.4096622856431,0.40925894184,0.42331879206963,0.5397028046235,1.7743066072903,0.67049224920183,0.5997751250575,1.8493007192497,1.8474799414741,1.9109490282156,2.4363306551505,regulation,2.4363306551505,0.21971422121091,1,0.0,4.5141978830776,4.5141978830776,4.5141978830776,0.0,1.0,0.0,vor_abwesenheit,0,0,-358
alle_lehrkraefte,231,925,2025-01-15,14,3,1,27,9,0.34858271068509,0.21410994508086,0.31347352391522,0.45475547684057,0.36367460889931,0.42845085246578,0.46015837828619,1.8620491359809,1.1437263697307,1.6745038880788,2.429199776057,1.9426666054328,2.2886864872794,2.4580608401896,regulation,2.4580608401896,0.17813463890809,1,0.0,5.3417613469532,5.3417613469532,5.3417613469532,0.0,1.0,0.0,vor_abwesenheit,0,0,-358
alle_lehrkraefte,252,1012,2025-01-15,14,3,1,35,8,0.36042788576488,0.23918296008956,0.34347522580321,0.43907034062232,0.36245542648307,0.42433527241865,0.43667758656509,2.0125515080025,1.3355460163556,1.9178915143727,2.4516739992617,2.0238728576846,2.3693965592937,2.4383133771335,motivation,2.4516739992617,0.16850866550429,1,0.0,5.5837741284993,5.5837741284993,5.5837741284993,2.2204460492503e-16,1.0,1.5543122344752e-16,vor_abwesenheit,0,0,-358
alle_lehrkraefte,551,1613,2025-01-15,14,4,1,9,3,0.42786465934078,0.0,0.10769526825618,0.38919158131742,0.28115356391593,0.63448811116355,0.41500946721165,1.0528237364672,0.0,0.265,0.9576629569628,0.69181957242997,1.5612510389814,1.0211916511455,performanz,1.5612510389814,0.28131921846612,1,0.0,2.4606366401999,2.4606366401999,2.4606366401999,1.1102230246252e-16,1.0,7.7715611723761e-17,vor_abwesenheit,1,0,-358
alle_lehrkraefte,205,806,2025-01-22,14,3,1,9,6,0.50485087865173,0.24605027582438,0.22165249681799,0.46599083892048,0.32588443931789,0.38570936420239,0.40413621036321,1.1092138957565,0.5406,0.48699534832195,1.0238340382931,0.71600459420332,0.8474466512553,0.88793249505761,kognition,1.1092138957565,0.19764942172102,1,0.0,2.1971019446574,2.1971019446574,2.1971019446574,0.0,1.0,0.0,vor_abwesenheit,0,0,-351
alle_lehrkraefte,550,1610,2025-01-22,14,4,1,11,7,0.43490856511811,0.067702192119689,0.13046625889563,0.39830805316113,0.3895120905184,0.4659024560446,0.51167480701406,2.0097859657441,0.3128632693985,0.60290662719037,1.8406488156164,1.8000011859939,2.1530139727413,2.3645357407077,regulation,2.3645357407077,0.21333344318154,1,0.0,4.6211589696161,4.6211589696162,4.6211589696162,0.0,1.0,0.0,vor_abwesenheit,1,0,-351
alle_lehrkraefte,642,1857,2025-01-27,21,0,1,3,2,0.17712331106546,0.87252862593824,0.0,0.38216753816095,0.0,0.21813215648456,0.11691883587572,0.203,1.0,0.0,0.438,0.0,0.25,0.134,sozial,1.0,0.49382716049383,1,0.0,1.1460842028403,1.1460842028403,1.1460842028403,2.7755575615629e-17,1.0,1.942890293094e-17,vor_abwesenheit,0,0,-346
alle_lehrkraefte,156,640,2025-01-28,1,2,1,10,5,0.10787884677906,0.0,0.10349779588682,-0.55671700191943,-0.31445795583399,-0.24861863497391,-0.71204652096068,0.19160044264252,0.0,0.18381938717841,-0.98876867133036,-0.55849951430841,-0.44156423555159,-1.264644855516,regulation,-1.264644855516,0.34849289422984,-1,0.0,1.7760605491683,1.7760605491683,1.7760605491683,0.0,1.0,0.0,vor_abwesenheit,0,1,-345
alle_lehrkraefte,138,540,2025-01-30,1,0,1,10,4,0.58154349185122,0.0,0.21828400442796,0.37225775439185,0.44072008422283,0.39914501357092,0.34932376646031,2.1552661542541,0.0,0.8089852837335,1.3796294687185,1.6333586298108,1.4792767014729,1.294633507688,kognition,2.1552661542541,0.24628377034899,1,0.0,3.7061034454334,3.7061034454334,3.7061034454334,2.2204460492503e-16,1.0,1.5543122344752e-16,vor_abwesenheit,0,1,-343
